14-mar-2019,,,,,,,,,,,,,,,
iShares MSCI EAFE ETF,,,,,,,,,,,,,,,
Inception Date,14-ago-2001,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 65,613,077,234.69",,,,,,,,,,,,,,
Number of Securities,924.00,,,,,,,,,,,,,,
Share,"1,008,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Equity,0.10,29.06,"2,220,088.00","64,524,039.89","64,524,039.89",Financieros,B2Q4CS1,JP3890310000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HM B,HENNES & MAURITZ,Equity,0.10,15.36,"4,155,150.00","63,806,659.87","63,806,659.87",Consumo discrecional,5687431,SE0000106270,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
6326,KUBOTA CORP,Equity,0.10,13.72,"4,625,700.00","63,452,248.93","63,452,248.93",Industriales,6497509,JP3266400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CARL B,CARLSBERG AS CL B,Equity,0.10,123.76,"510,620.00","63,194,204.35","63,194,204.35",Productos básicos de consumo,4169219,DK0010181759,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
NN,NN GROUP NV,Equity,0.10,43.32,"1,456,811.00","63,107,368.45","63,107,368.45",Financieros,BNG8PQ9,NL0010773842,Euronext Amsterdam,Holanda,USD,EUR,0.88
6702,FUJITSU LTD,Equity,0.10,67.53,"933,900.00","63,062,491.94","63,062,491.94",Tecnología de la Información,6356945,JP3818000006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CHF,CHF CASH,Cash,0.10,99.56,"63,329,342.00","63,048,775.40","63,048,775.40",Liquidez,--,--,--,Suiza,USD,CHF,1.00
BXB,BRAMBLES LTD,Equity,0.10,8.38,"7,509,843.00","62,938,593.60","62,938,593.60",Industriales,B1FJ0C0,AU000000BXB1,Asx - All Markets,Australia,USD,AUD,1.42
HEXA B,HEXAGON B,Equity,0.10,51.37,"1,222,648.00","62,806,586.01","62,806,586.01",Tecnología de la Información,B1XFTL2,SE0000103699,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
3407,ASAHI KASEI CORP,Equity,0.10,10.58,"5,888,600.00","62,327,868.78","62,327,868.78",Materiales,6054603,JP3111200006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HO,THALES SA,Equity,0.10,123.67,"503,634.00","62,285,036.25","62,285,036.25",Industriales,4162791,FR0000121329,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
8604,NOMURA HOLDINGS INC,Equity,0.10,3.70,"16,821,700.00","62,275,824.56","62,275,824.56",Financieros,6643108,JP3762600009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RWE,RWE AG,Equity,0.09,24.94,"2,450,644.00","61,113,491.05","61,113,491.05",Servicios,4768962,DE0007037129,Xetra,Alemania,USD,EUR,0.88
8113,UNICHARM CORP,Equity,0.09,31.71,"1,921,200.00","60,927,422.13","60,927,422.13",Productos básicos de consumo,6911485,JP3951600000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
TELIA,TELIA COMPANY,Equity,0.09,4.54,"13,397,766.00","60,840,749.96","60,840,749.96",Comunicación,5978384,SE0000667925,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
RNO,RENAULT SA,Equity,0.09,66.47,"910,829.00","60,543,222.61","60,543,222.61",Consumo discrecional,4712798,FR0000131906,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
IAG,INSURANCE AUSTRALIA GROUP LTD,Equity,0.09,5.51,"10,908,238.00","60,150,756.85","60,150,756.85",Financieros,6271026,AU000000IAG3,Asx - All Markets,Australia,USD,AUD,1.42
7011,MITSUBISHI HEAVY INDUSTRIES LTD,Equity,0.09,41.02,"1,466,100.00","60,142,645.01","60,142,645.01",Industriales,6597067,JP3900000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
PGHN,PARTNERS GROUP HOLDING AG,Equity,0.09,721.29,"83,189.00","60,003,415.30","60,003,415.30",Financieros,B119QG0,CH0024608827,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
SCMN,SWISSCOM AG,Equity,0.09,480.86,"123,480.00","59,376,614.07","59,376,614.07",Comunicación,5533976,CH0008742519,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
COLO B,COLOPLAST B,Equity,0.09,105.95,"558,738.00","59,195,842.94","59,195,842.94",Cuidado de la Salud,B8FMRX8,DK0060448595,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
8267,AEON LTD,Equity,0.09,20.46,"2,891,800.00","59,158,690.48","59,158,690.48",Productos básicos de consumo,6480048,JP3388200002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
7733,OLYMPUS CORP,Equity,0.09,43.41,"1,362,700.00","59,157,670.96","59,157,670.96",Cuidado de la Salud,6658801,JP3201200007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SUN,SUNCORP GROUP LTD,Equity,0.09,9.58,"6,159,445.00","59,014,249.25","59,014,249.25",Financieros,6585084,AU000000SUN6,Asx - All Markets,Australia,USD,AUD,1.42
AHT,ASHTEAD GROUP PLC,Equity,0.09,25.47,"2,307,070.00","58,761,424.73","58,761,424.73",Industriales,0053673,GB0000536739,London Stock Exchange,Reino Unido,USD,GBP,0.75
III,3I GROUP PLC,Equity,0.09,12.75,"4,558,821.00","58,132,626.57","58,132,626.57",Financieros,B1YW440,GB00B1YW4409,London Stock Exchange,Reino Unido,USD,GBP,0.75
AENA,AENA SME SA,Equity,0.09,180.31,"321,757.00","58,014,967.00","58,014,967.00",Industriales,BVRZ8L1,ES0105046009,Bolsa De Madrid,España,USD,EUR,0.88
AMC,AMCOR LTD,Equity,0.09,10.47,"5,535,767.00","57,963,474.55","57,963,474.55",Materiales,6066608,AU000000AMC4,Asx - All Markets,Australia,USD,AUD,1.42
INF,INFORMA PLC,Equity,0.09,9.74,"5,910,908.00","57,551,195.18","57,551,195.18",Comunicación,BMJ6DW5,GB00BMJ6DW54,London Stock Exchange,Reino Unido,USD,GBP,0.75
9021,WEST JAPAN RAILWAY,Equity,0.09,75.43,"762,300.00","57,500,018.80","57,500,018.80",Industriales,6957995,JP3659000008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ATL,ATLANTIA,Equity,0.09,24.47,"2,346,896.00","57,438,501.83","57,438,501.83",Industriales,7667163,IT0003506190,Borsa Italiana,Italia,USD,EUR,0.88
PUB,PUBLICIS GROUPE SA,Equity,0.09,57.09,"1,002,376.00","57,223,365.43","57,223,365.43",Comunicación,4380429,FR0000130577,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
VIE,VEOLIA ENVIRON. SA,Equity,0.09,22.65,"2,516,085.00","56,999,938.10","56,999,938.10",Servicios,4031879,FR0000124141,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
CABK,CAIXABANK SA,Equity,0.09,3.34,"16,988,067.00","56,767,497.97","56,767,497.97",Financieros,B283W97,ES0140609019,Bolsa De Madrid,España,USD,EUR,0.88
8309,SUMITOMO MITSUI TRUST HOLDINGS INC,Equity,0.09,37.24,"1,517,460.00","56,504,060.15","56,504,060.15",Financieros,6431897,JP3892100003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
WTB,WHITBREAD PLC,Equity,0.09,64.79,"869,031.00","56,308,406.53","56,308,406.53",Consumo discrecional,B1KJJ40,GB00B1KJJ408,London Stock Exchange,Reino Unido,USD,GBP,0.75
QBE,QBE INSURANCE GROUP LTD,Equity,0.09,8.76,"6,417,037.00","56,226,594.77","56,226,594.77",Financieros,6715740,AU000000QBE9,Asx - All Markets,Australia,USD,AUD,1.42
MRO,MELROSE INDUSTRIES PLC,Equity,0.09,2.43,"22,915,773.00","55,733,847.96","55,733,847.96",Industriales,BZ1G432,GB00BZ1G4322,London Stock Exchange,Reino Unido,USD,GBP,0.75
8630,SOMPO HOLDINGS INC,Equity,0.08,35.05,"1,570,850.00","55,061,301.47","55,061,301.47",Financieros,B62G7K6,JP3165000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
FER,FERROVIAL SA,Equity,0.08,23.31,"2,356,137.00","54,921,268.38","54,921,268.38",Industriales,B038516,ES0118900010,Bolsa De Madrid,España,USD,EUR,0.88
MTX,MTU AERO ENGINES HOLDING AG,Equity,0.08,220.33,"247,013.00","54,423,066.36","54,423,066.36",Industriales,B09DHL9,DE000A0D9PT0,Xetra,Alemania,USD,EUR,0.88
CA,CARREFOUR SA,Equity,0.08,19.38,"2,799,563.00","54,259,912.96","54,259,912.96",Productos básicos de consumo,5641567,FR0000120172,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
7309,SHIMANO INC,Equity,0.08,152.70,"354,500.00","54,133,279.63","54,133,279.63",Consumo discrecional,6804820,JP3358000002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
1928,SANDS CHINA LTD,Equity,0.08,4.73,"11,430,400.00","54,094,530.54","54,094,530.54",Consumo discrecional,B5B23W2,KYG7800X1079,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
HEIO,HEINEKEN HOLDING NV,Equity,0.08,99.08,"544,523.00","53,953,485.62","53,953,485.62",Productos básicos de consumo,B0CCH46,NL0000008977,Euronext Amsterdam,Holanda,USD,EUR,0.88
ACS,ACS ACTIVIDADES DE CONSTRUCCION Y,Equity,0.08,44.05,"1,223,934.00","53,918,743.54","53,918,743.54",Industriales,B01FLQ6,ES0167050915,Bolsa De Madrid,España,USD,EUR,0.88
SY1,SYMRISE AG,Equity,0.08,92.29,"582,557.00","53,764,149.41","53,764,149.41",Materiales,B1JB4K8,DE000SYM9999,Xetra,Alemania,USD,EUR,0.88
8002,MARUBENI CORP,Equity,0.08,7.00,"7,631,400.00","53,396,575.19","53,396,575.19",Industriales,6569464,JP3877600001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
EBS,ERSTE GROUP BANK AG,Equity,0.08,37.29,"1,421,221.00","53,002,370.03","53,002,370.03",Financieros,5289837,AT0000652011,Wiener Boerse Ag,Austria,USD,EUR,0.88
SRG,SNAM,Equity,0.08,4.95,"10,676,691.00","52,864,258.19","52,864,258.19",Energía,7251470,IT0003153415,Borsa Italiana,Italia,USD,EUR,0.88
6762,TDK CORP,Equity,0.08,77.96,"672,400.00","52,422,162.55","52,422,162.55",Tecnología de la Información,6869302,JP3538800008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HEI,HEIDELBERGCEMENT AG,Equity,0.08,73.43,"708,592.00","52,034,767.60","52,034,767.60",Materiales,5120679,DE0006047004,Xetra,Alemania,USD,EUR,0.88
SOON,SONOVA HOLDING AG,Equity,0.08,198.27,"262,402.00","52,025,843.30","52,025,843.30",Cuidado de la Salud,7156036,CH0012549785,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
MOWI,MOWI,Equity,0.08,24.20,"2,144,036.00","51,895,615.57","51,895,615.57",Productos básicos de consumo,B02L486,NO0003054108,Oslo Bors Asa,Noruega,USD,NOK,8.58
UCB,UCB SA,Equity,0.08,85.96,"602,218.00","51,766,308.79","51,766,308.79",Cuidado de la Salud,5596991,BE0003739530,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
MCRO,MICRO FOCUS INTERNATIONAL PLC,Equity,0.08,25.17,"2,053,743.00","51,695,350.37","51,695,350.37",Tecnología de la Información,BD8YWM0,GB00BD8YWM01,London Stock Exchange,Reino Unido,USD,GBP,0.75
BNZL,BUNZL,Equity,0.08,32.50,"1,583,504.00","51,469,423.85","51,469,423.85",Industriales,B0744B3,GB00B0744B38,London Stock Exchange,Reino Unido,USD,GBP,0.75
EDEN,EDENRED SA,Equity,0.08,45.63,"1,123,808.00","51,273,697.30","51,273,697.30",Industriales,B62G1B5,FR0010908533,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
ABF,ASSOCIATED BRITISH FOODS PLC,Equity,0.08,30.25,"1,689,867.00","51,110,688.15","51,110,688.15",Productos básicos de consumo,0673123,GB0006731235,London Stock Exchange,Reino Unido,USD,GBP,0.75
STM,STMICROELECTRONICS NV,Equity,0.08,15.74,"3,229,467.00","50,836,707.26","50,836,707.26",Tecnología de la Información,5962332,NL0000226223,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
CCEP,COCA COLA EUROPEAN PARTNERS PLC,Equity,0.08,48.76,"1,041,117.00","50,764,864.92","50,764,864.92",Productos básicos de consumo,BYQQ3P5,GB00BDCPN049,New York Stock Exchange Inc.,Holanda,USD,USD,1.00
CNHI,CNH INDUSTRIAL NV,Equity,0.08,10.52,"4,809,568.00","50,607,373.96","50,607,373.96",Industriales,BDSV2V0,NL0010545661,Borsa Italiana,Italia,USD,EUR,0.88
9531,TOKYO GAS LTD,Equity,0.08,27.54,"1,831,600.00","50,446,054.42","50,446,054.42",Servicios,6895448,JP3573000001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GEN,GENMAB,Equity,0.08,172.76,"290,819.00","50,242,985.61","50,242,985.61",Cuidado de la Salud,4595739,DK0010272202,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
KPN,KONINKLIJKE KPN NV,Equity,0.08,3.14,"15,981,601.00","50,224,594.36","50,224,594.36",Comunicación,5956078,NL0000009082,Euronext Amsterdam,Holanda,USD,EUR,0.88
1COV,COVESTRO AG,Equity,0.08,55.02,"912,435.00","50,201,262.63","50,201,262.63",Materiales,BYTBWY9,DE0006062144,Xetra,Alemania,USD,EUR,0.88
9503,KANSAI ELECTRIC POWER INC,Equity,0.08,15.10,"3,314,500.00","50,034,946.74","50,034,946.74",Servicios,6483489,JP3228600007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
IHG,INTERCONTINENTAL HOTELS GROUP PLC,Equity,0.08,60.64,"814,643.00","49,397,422.05","49,397,422.05",Consumo discrecional,BHJYC05,GB00BHJYC057,London Stock Exchange,Reino Unido,USD,GBP,0.75
NZYM B,NOVOZYMES B,Equity,0.08,47.11,"1,047,238.00","49,335,911.23","49,335,911.23",Materiales,B798FW0,DK0060336014,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
TEP,TELEPERFORMANCE,Equity,0.08,181.55,"270,291.00","49,071,404.03","49,071,404.03",Industriales,5999330,FR0000051807,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
CHR,CHR HANSEN HOLDING,Equity,0.08,104.64,"468,312.00","49,005,518.38","49,005,518.38",Materiales,B573M11,DK0060227585,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
BRBY,BURBERRY GROUP PLC,Equity,0.07,24.69,"1,962,683.00","48,464,721.70","48,464,721.70",Consumo discrecional,3174300,GB0031743007,London Stock Exchange,Reino Unido,USD,GBP,0.75
6869,SYSMEX CORP,Equity,0.07,62.01,"771,000.00","47,811,385.61","47,811,385.61",Cuidado de la Salud,6883807,JP3351100007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LUMI,BANK LEUMI LE ISRAEL,Equity,0.07,6.74,"7,086,201.00","47,750,945.43","47,750,945.43",Financieros,6076425,IL0006046119,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
BEI,BEIERSDORF AG,Equity,0.07,98.19,"485,621.00","47,683,556.74","47,683,556.74",Productos básicos de consumo,5107401,DE0005200000,Xetra,Alemania,USD,EUR,0.88
REE,RED ELECTRICA SA,Equity,0.07,21.74,"2,186,157.00","47,536,247.61","47,536,247.61",Servicios,BD6FXN3,ES0173093024,Bolsa De Madrid,España,USD,EUR,0.88
AGL,AGL ENERGY LTD,Equity,0.07,15.38,"3,089,768.00","47,513,738.57","47,513,738.57",Servicios,BSS7GP5,AU000000AGL7,Asx - All Markets,Australia,USD,AUD,1.42
FORTUM,FORTUM,Equity,0.07,22.45,"2,112,166.00","47,419,683.37","47,419,683.37",Servicios,5579550,FI0009007132,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
SW,SODEXO SA,Equity,0.07,110.45,"427,775.00","47,245,594.90","47,245,594.90",Consumo discrecional,7062713,FR0000121220,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
5802,SUMITOMO ELECTRIC INDUSTRIES LTD,Equity,0.07,13.34,"3,530,300.00","47,099,106.25","47,099,106.25",Consumo discrecional,6858708,JP3407400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6701,NEC CORP,Equity,0.07,34.10,"1,379,000.00","47,028,195.49","47,028,195.49",Tecnología de la Información,6640400,JP3733000008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9502,CHUBU ELECTRIC POWER INC,Equity,0.07,15.87,"2,955,200.00","46,912,345.15","46,912,345.15",Servicios,6195609,JP3526600006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ITRK,INTERTEK GROUP PLC,Equity,0.07,61.67,"757,209.00","46,699,327.18","46,699,327.18",Industriales,3163836,GB0031638363,London Stock Exchange,Reino Unido,USD,GBP,0.75
HEN,HENKEL AG,Equity,0.07,94.96,"487,977.00","46,337,222.37","46,337,222.37",Productos básicos de consumo,5002465,DE0006048408,Xetra,Alemania,USD,EUR,0.88
EDP,EDP ENERGIAS DE PORTUGAL SA,Equity,0.07,3.79,"12,182,365.00","46,120,936.07","46,120,936.07",Servicios,4103596,PTEDP0AM0009,Nyse Euronext - Euronext Lisbon,Portugal,USD,EUR,0.88
BAER,JULIUS BAER GRUPPE AG,Equity,0.07,43.66,"1,056,264.00","46,111,978.10","46,111,978.10",Financieros,B4R2R50,CH0102484968,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
NTGY,NATURGY ENERGY SA,Equity,0.07,27.67,"1,666,257.00","46,111,023.12","46,111,023.12",Servicios,5650422,ES0116870314,Bolsa De Madrid,España,USD,EUR,0.88
ABN,ABN AMRO GROUP NV,Equity,0.07,22.95,"2,006,820.00","46,052,776.28","46,052,776.28",Financieros,BYQP136,NL0011540547,Euronext Amsterdam,Holanda,USD,EUR,0.88
NXT,NEXT PLC,Equity,0.07,68.91,"667,617.00","46,006,958.90","46,006,958.90",Consumo discrecional,3208986,GB0032089863,London Stock Exchange,Reino Unido,USD,GBP,0.75
17,NEW WORLD DEVELOPMENT LTD,Equity,0.07,1.61,"28,532,132.00","45,942,477.15","45,942,477.15",Bienes Raíces,6633767,HK0017000149,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
6,POWER ASSETS HOLDINGS LTD,Equity,0.07,6.97,"6,584,000.00","45,920,547.26","45,920,547.26",Servicios,6435327,HK0006000050,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Equity,0.07,63.44,"722,827.00","45,856,762.17","45,856,762.17",Consumo discrecional,7101069,DE000PAH0038,Xetra,Alemania,USD,EUR,0.88
SGE,SAGE GROUP PLC,Equity,0.07,8.96,"5,107,466.00","45,752,962.36","45,752,962.36",Tecnología de la Información,B8C3BL0,GB00B8C3BL03,London Stock Exchange,Reino Unido,USD,GBP,0.75
SGRO,SEGRO REIT PLC,Equity,0.07,8.89,"5,129,987.00","45,613,998.63","45,613,998.63",Bienes Raíces,B5ZN1N8,GB00B5ZN1N88,London Stock Exchange,Reino Unido,USD,GBP,0.75
ATCO B,ATLAS COPCO CLASS B,Equity,0.07,24.74,"1,839,752.00","45,515,340.84","45,515,340.84",Industriales,BD97BS7,SE0011166628,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
TLS,TELSTRA CORPORATION LTD,Equity,0.07,2.30,"19,746,950.00","45,452,008.99","45,452,008.99",Comunicación,6087289,AU000000TLS2,Asx - All Markets,Australia,USD,AUD,1.42
1801,TAISEI CORP,Equity,0.07,46.46,"976,400.00","45,359,076.26","45,359,076.26",Industriales,6870100,JP3443600006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
1928,SEKISUI HOUSE LTD,Equity,0.07,15.86,"2,857,700.00","45,313,422.40","45,313,422.40",Consumo discrecional,6793906,JP3420600003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UMI,UMICORE SA,Equity,0.07,45.46,"991,949.00","45,089,433.12","45,089,433.12",Materiales,BF44466,BE0974320526,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
1878,DAITO TRUST CONSTRUCTION LTD,Equity,0.07,133.55,"336,200.00","44,898,890.08","44,898,890.08",Bienes Raíces,6250508,JP3486800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CCL,CARNIVAL PLC,Equity,0.07,54.49,"822,981.00","44,841,655.47","44,841,655.47",Consumo discrecional,3121522,GB0031215220,London Stock Exchange,Reino Unido,USD,GBP,0.75
1605,INPEX CORP,Equity,0.07,9.32,"4,794,743.00","44,677,116.57","44,677,116.57",Energía,B10RB15,JP3294460005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
PSN,PERSIMMON PLC,Equity,0.07,30.09,"1,483,993.00","44,647,405.98","44,647,405.98",Consumo discrecional,0682538,GB0006825383,London Stock Exchange,Reino Unido,USD,GBP,0.75
SEK,SEK CASH,Cash,0.07,10.74,"415,819,890.00","44,640,295.62","44,640,295.62",Liquidez,--,--,--,Suecia,USD,SEK,9.31
AGN,AEGON NV,Equity,0.07,5.21,"8,505,456.00","44,325,116.51","44,325,116.51",Financieros,5927375,NL0000303709,Euronext Amsterdam,Holanda,USD,EUR,0.88
ASX,ASX LTD,Equity,0.07,48.88,"906,343.00","44,301,902.18","44,301,902.18",Financieros,6129222,AU000000ASX7,Asx - All Markets,Australia,USD,AUD,1.42
9843,NITORI HOLDINGS LTD,Equity,0.07,122.00,"363,100.00","44,298,720.01","44,298,720.01",Consumo discrecional,6644800,JP3756100008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8308,RESONA HOLDINGS INC,Equity,0.07,4.39,"10,064,600.00","44,161,000.00","44,161,000.00",Financieros,6421553,JP3500610005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8951,NIPPON BUILDING FUND REIT INC,Equity,0.07,"6,552.09","6,726.00","44,069,387.76","44,069,387.76",Bienes Raíces,6396800,JP3027670003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ALL,ARISTOCRAT LEISURE LTD,Equity,0.07,16.20,"2,717,726.00","44,018,429.15","44,018,429.15",Consumo discrecional,6253983,AU000000ALL7,Asx - All Markets,Australia,USD,AUD,1.42
2269,MEIJI HOLDINGS LTD,Equity,0.07,80.38,"545,804.00","43,871,463.66","43,871,463.66",Productos básicos de consumo,B60DQV3,JP3918000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UHR,THE SWATCH GROUP AG,Equity,0.07,292.30,"149,930.00","43,824,429.29","43,824,429.29",Consumo discrecional,7184725,CH0012255151,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
66,MTR CORP LTD,Equity,0.07,6.08,"7,160,000.00","43,507,538.26","43,507,538.26",Industriales,6290054,HK0066009694,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
9501,TOKYO ELECTRIC POWER HOLDINGS INC,Equity,0.07,6.27,"6,899,900.00","43,294,216.79","43,294,216.79",Servicios,6895404,JP3585800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AGS,AGEAS NV,Equity,0.07,49.57,"872,349.00","43,242,542.75","43,242,542.75",Financieros,B86S2N0,BE0974264930,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
9005,TOKYU CORP,Equity,0.07,17.22,"2,510,200.00","43,229,724.31","43,229,724.31",Industriales,6896548,JP3574200006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
QIA,QIAGEN NV,Equity,0.07,39.85,"1,082,136.00","43,121,347.60","43,121,347.60",Cuidado de la Salud,BYXS699,NL0012169213,Deutsche Boerse Xetra,Alemania,USD,EUR,0.88
6645,OMRON CORP,Equity,0.07,47.35,"906,500.00","42,923,245.61","42,923,245.61",Tecnología de la Información,6659428,JP3197800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CNA,CENTRICA PLC,Equity,0.07,1.60,"26,699,058.00","42,823,213.18","42,823,213.18",Servicios,B033F22,GB00B033F229,London Stock Exchange,Reino Unido,USD,GBP,0.75
ORG,ORIGIN ENERGY LTD,Equity,0.07,5.13,"8,333,572.00","42,776,087.57","42,776,087.57",Energía,6214861,AU000000ORG5,Asx - All Markets,Australia,USD,AUD,1.42
ATO,ATOS,Equity,0.07,94.60,"451,634.00","42,722,795.16","42,722,795.16",Tecnología de la Información,5654781,FR0000051732,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
MAERSK B,A P MOLLER MAERSK B,Equity,0.07,"1,325.46","32,139.00","42,598,841.17","42,598,841.17",Industriales,4253048,DK0010244508,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
4188,MITSUBISHI CHEMICAL CORP,Equity,0.07,7.18,"5,925,500.00","42,537,155.39","42,537,155.39",Materiales,B0JQTJ0,JP3897700005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
COL,COLES GROUP LTD,Equity,0.07,7.94,"5,353,092.00","42,519,944.32","42,519,944.32",Productos básicos de consumo,BYWR0T5,AU0000030678,Asx - All Markets,Australia,USD,AUD,1.42
H78,HONGKONG LAND HOLDINGS LTD,Equity,0.07,7.42,"5,716,000.00","42,412,720.00","42,412,720.00",Bienes Raíces,6434915,BMG4587L1090,Singapore Exchange,Hong Kong,USD,USD,1.00
LAND,LAND SECURITIES GROUP REIT PLC,Equity,0.06,12.01,"3,501,248.00","42,051,699.19","42,051,699.19",Bienes Raíces,BYW0PQ6,GB00BYW0PQ60,London Stock Exchange,Reino Unido,USD,GBP,0.75
HNR1,HANNOVER RUECK,Equity,0.06,146.62,"286,613.00","42,023,016.06","42,023,016.06",Financieros,4511809,DE0008402215,Xetra,Alemania,USD,EUR,0.88
DXS,DEXUS STAPLED UNITS,Equity,0.06,8.78,"4,772,754.00","41,920,348.84","41,920,348.84",Bienes Raíces,B033YN6,AU000000DXS1,Asx - All Markets,Australia,USD,AUD,1.42
TEMN,TEMENOS AG,Equity,0.06,146.35,"286,429.00","41,918,525.56","41,918,525.56",Tecnología de la Información,7147892,CH0012453913,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
4324,DENTSU INC,Equity,0.06,41.67,"1,005,800.00","41,908,333.33","41,908,333.33",Comunicación,6416281,JP3551520004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
669,TECHTRONIC INDUSTRIES LTD,Equity,0.06,6.43,"6,505,033.00","41,847,931.07","41,847,931.07",Consumo discrecional,B0190C7,HK0669013440,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
3402,TORAY INDUSTRIES INC,Equity,0.06,6.49,"6,441,800.00","41,832,491.05","41,832,491.05",Materiales,6897143,JP3621000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
STO,SANTOS LTD,Equity,0.06,4.93,"8,473,804.00","41,760,846.61","41,760,846.61",Energía,6776703,AU000000STO6,Asx - All Markets,Australia,USD,AUD,1.42
1997,WHARF REAL ESTATE INVESTMENT COMPA,Equity,0.06,7.32,"5,690,912.00","41,649,041.64","41,649,041.64",Bienes Raíces,BF0GWS4,KYG9593A1040,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
EDF,ELECTRICITE DE FRANCE SA,Equity,0.06,14.66,"2,840,413.00","41,629,900.32","41,629,900.32",Servicios,B0NJJ17,FR0010242511,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
