26-mar-2019,,,,,,,,,,,
iShares U.S. Healthcare ETF,,,,,,,,,,,
Inception Date,12 jun 2000,,,,,,,,,,
Fund Holdings as of,26 mar 2019,,,,,,,,,,
Total Net Assets,"USD 2.397.250.312,98",,,,,,,,,,
Number of Securities,"129,00",,,,,,,,,,
Share,"12.450.000,00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Intercambio
GILD,GILEAD SCIENCES INC,Equity,2.21,64.24,"814,988.00","52,354,829.12","52,354,829.12",Cuidado de la Salud,2369174,US3755581036,NASDAQ
BMY,BRISTOL MYERS SQUIBB,Equity,2.13,48.34,"1,043,199.00","50,428,239.66","50,428,239.66",Cuidado de la Salud,2126335,US1101221083,New York Stock Exchange Inc.
ANTM,ANTHEM INC,Equity,2.00,288.30,"164,217.00","47,343,761.10","47,343,761.10",Cuidado de la Salud,BSPHGL4,US0367521038,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,1.94,55.39,"828,771.00","45,905,625.69","45,905,625.69",Cuidado de la Salud,2577609,US1266501006,New York Stock Exchange Inc.
BDX,BECTON DICKINSON,Equity,1.79,247.00,"171,915.00","42,463,005.00","42,463,005.00",Cuidado de la Salud,2087807,US0758871091,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,1.75,567.64,"73,152.00","41,524,001.28","41,524,001.28",Cuidado de la Salud,2871301,US46120E6023,NASDAQ
CELG,CELGENE CORP,Equity,1.69,89.20,"448,752.00","40,028,678.40","40,028,678.40",Cuidado de la Salud,2182348,US1510201049,NASDAQ
CI,CIGNA CORP,Equity,1.65,160.74,"242,831.00","39,032,654.94","39,032,654.94",Cuidado de la Salud,BHJ0775,US1255231003,New York Stock Exchange Inc.
SYK,STRYKER CORP,Equity,1.64,196.08,"197,624.00","38,750,113.92","38,750,113.92",Cuidado de la Salud,2853688,US8636671013,New York Stock Exchange Inc.
BSX,BOSTON SCIENTIFIC CORP,Equity,1.41,37.84,"885,424.00","33,504,444.16","33,504,444.16",Cuidado de la Salud,2113434,US1011371077,New York Stock Exchange Inc.
VRTX,VERTEX PHARMACEUTICALS INC,Equity,1.31,189.91,"163,311.00","31,014,392.01","31,014,392.01",Cuidado de la Salud,2931034,US92532F1003,NASDAQ
ZTS,ZOETIS INC CLASS A,Equity,1.28,98.82,"305,841.00","30,223,207.62","30,223,207.62",Cuidado de la Salud,B95WG16,US98978V1035,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,1.26,149.39,"199,727.00","29,837,216.53","29,837,216.53",Cuidado de la Salud,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
BIIB,BIOGEN INC,Equity,1.24,232.91,"125,650.00","29,265,141.50","29,265,141.50",Cuidado de la Salud,2455965,US09062X1037,NASDAQ
ILMN,ILLUMINA INC,Equity,1.22,307.50,"93,902.00","28,874,865.00","28,874,865.00",Cuidado de la Salud,2613990,US4523271090,NASDAQ
EW,EDWARDS LIFESCIENCES CORP,Equity,1.07,190.28,"132,826.00","25,274,131.28","25,274,131.28",Cuidado de la Salud,2567116,US28176E1082,New York Stock Exchange Inc.
BAX,BAXTER INTERNATIONAL INC,Equity,1.01,78.80,"304,731.00","24,012,802.80","24,012,802.80",Cuidado de la Salud,2085102,US0718131099,New York Stock Exchange Inc.
HUM,HUMANA INC,Equity,0.96,262.91,"86,669.00","22,786,146.79","22,786,146.79",Cuidado de la Salud,2445063,US4448591028,New York Stock Exchange Inc.
HCA,HCA HEALTHCARE INC,Equity,0.94,129.75,"170,729.00","22,152,087.75","22,152,087.75",Cuidado de la Salud,B4MGBG6,US40412C1018,New York Stock Exchange Inc.
REGN,REGENERON PHARMACEUTICALS INC,Equity,0.86,405.62,"50,107.00","20,324,401.34","20,324,401.34",Cuidado de la Salud,2730190,US75886F1075,NASDAQ
ALXN,ALEXION PHARMACEUTICALS INC,Equity,0.83,136.79,"142,865.00","19,542,503.35","19,542,503.35",Cuidado de la Salud,2036070,US0153511094,NASDAQ
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.70,126.92,"130,695.00","16,587,809.40","16,587,809.40",Cuidado de la Salud,2783815,US98956P1021,New York Stock Exchange Inc.
A,AGILENT TECHNOLOGIES INC,Equity,0.69,80.65,"203,054.00","16,376,305.10","16,376,305.10",Cuidado de la Salud,2520153,US00846U1016,New York Stock Exchange Inc.
IQV,IQVIA HOLDINGS INC,Equity,0.61,143.66,"101,163.00","14,533,076.58","14,533,076.58",Cuidado de la Salud,BDR73G1,US46266C1053,New York Stock Exchange Inc.
CNC,CENTENE CORP,Equity,0.61,54.85,"264,142.00","14,488,188.70","14,488,188.70",Cuidado de la Salud,2807061,US15135B1017,New York Stock Exchange Inc.
MCK,MCKESSON CORP,Equity,0.60,115.85,"122,634.00","14,207,148.90","14,207,148.90",Cuidado de la Salud,2378534,US58155Q1031,New York Stock Exchange Inc.
ALGN,ALIGN TECHNOLOGY INC,Equity,0.54,274.27,"46,532.00","12,762,331.64","12,762,331.64",Cuidado de la Salud,2679204,US0162551016,NASDAQ
IDXX,IDEXX LABORATORIES INC,Equity,0.51,220.00,"54,984.00","12,096,480.00","12,096,480.00",Cuidado de la Salud,2459202,US45168D1046,NASDAQ
WAT,WATER CORP,Equity,0.48,248.77,"45,718.00","11,373,266.86","11,373,266.86",Cuidado de la Salud,2937689,US9418481035,New York Stock Exchange Inc.
MTD,METTLER TOLEDO INC,Equity,0.48,716.40,"15,852.00","11,356,372.80","11,356,372.80",Cuidado de la Salud,2126249,US5926881054,New York Stock Exchange Inc.
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.43,89.66,"113,958.00","10,217,474.28","10,217,474.28",Cuidado de la Salud,2437071,US09061G1013,NASDAQ
INCY,INCYTE CORP,Equity,0.42,87.12,"113,572.00","9,894,392.64","9,894,392.64",Cuidado de la Salud,2471950,US45337C1027,NASDAQ
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.40,151.14,"63,033.00","9,526,807.62","9,526,807.62",Cuidado de la Salud,2586122,US50540R4092,New York Stock Exchange Inc.
RMD,RESMED INC,Equity,0.40,102.32,"91,586.00","9,371,079.52","9,371,079.52",Cuidado de la Salud,2732903,US7611521078,New York Stock Exchange Inc.
MYL,MYLAN NV,Equity,0.39,28.18,"329,588.00","9,287,789.84","9,287,789.84",Cuidado de la Salud,BVFMFG8,NL0011031208,NASDAQ
COO,COOPER INC,Equity,0.39,294.11,"31,538.00","9,275,641.18","9,275,641.18",Cuidado de la Salud,2222631,US2166484020,New York Stock Exchange Inc.
TFX,TELEFLEX INC,Equity,0.38,304.04,"29,412.00","8,942,424.48","8,942,424.48",Cuidado de la Salud,2881407,US8793691069,New York Stock Exchange Inc.
ABMD,ABIOMED INC,Equity,0.35,286.00,"28,820.00","8,242,520.00","8,242,520.00",Cuidado de la Salud,2003698,US0036541003,NASDAQ
HOLX,HOLOGIC INC,Equity,0.34,47.24,"171,200.00","8,087,488.00","8,087,488.00",Cuidado de la Salud,2433530,US4364401012,NASDAQ
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.34,139.12,"57,996.00","8,068,403.52","8,068,403.52",Cuidado de la Salud,2927516,US92220P1057,New York Stock Exchange Inc.
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.33,1.00,"7,790,781.00","7,790,780.67","7,790,780.67",Efectivo y Derivados,--,US0669224778,--
ELAN,ELANCO ANIMAL HEALTH INC,Equity,0.32,32.74,"233,616.00","7,648,587.84","7,648,587.84",Cuidado de la Salud,BF5L3T2,US28414H1032,New York Stock Exchange Inc.
DGX,QUEST DIAGNOSTICS INC,Equity,0.32,88.66,"85,771.00","7,604,456.86","7,604,456.86",Cuidado de la Salud,2702791,US74834L1008,New York Stock Exchange Inc.
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.31,231.27,"31,938.00","7,386,301.26","7,386,301.26",Cuidado de la Salud,B01R258,US94946T1060,New York Stock Exchange Inc.
EXAS,EXACT SCIENCES CORP,Equity,0.31,90.96,"80,333.00","7,307,089.68","7,307,089.68",Cuidado de la Salud,2719951,US30063P1057,NASDAQ
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Equity,0.30,134.14,"53,352.00","7,156,637.28","7,156,637.28",Cuidado de la Salud,2923785,US9139031002,New York Stock Exchange Inc.
IONS,IONIS PHARMACEUTICALS INC,Equity,0.30,80.18,"87,859.00","7,044,534.62","7,044,534.62",Cuidado de la Salud,BDJ0LS6,US4622221004,NASDAQ
XRAY,DENTSPLY SIRONA INC,Equity,0.30,49.47,"142,135.00","7,031,418.45","7,031,418.45",Cuidado de la Salud,BYNPPC6,US24906P1093,NASDAQ
DXCM,DEXCOM INC,Equity,0.29,120.95,"57,512.00","6,956,076.40","6,956,076.40",Cuidado de la Salud,B0796X4,US2521311074,NASDAQ
STE,STERIS,Equity,0.28,123.24,"54,011.00","6,656,315.64","6,656,315.64",Cuidado de la Salud,BVVBC02,GB00BVVBC028,New York Stock Exchange Inc.
HSIC,HENRY SCHEIN INC,Equity,0.24,59.34,"96,971.00","5,754,259.14","5,754,259.14",Cuidado de la Salud,2416962,US8064071025,NASDAQ
BLUE,BLUEBIRD BIO INC,Equity,0.23,152.81,"35,060.00","5,357,518.60","5,357,518.60",Cuidado de la Salud,BBFL7S1,US09609G1004,NASDAQ
SAGE,SAGE THERAPEUTICS INC,Equity,0.22,163.65,"32,184.00","5,266,911.60","5,266,911.60",Cuidado de la Salud,BP4GNK9,US78667J1088,NASDAQ
ALNY,ALNYLAM PHARMACEUTICALS INC,Equity,0.22,87.14,"60,338.00","5,257,853.32","5,257,853.32",Cuidado de la Salud,B00FWN1,US02043Q1076,NASDAQ
MOH,MOLINA HEALTHCARE INC,Equity,0.22,130.21,"39,860.00","5,190,170.60","5,190,170.60",Cuidado de la Salud,2212706,US60855R1005,New York Stock Exchange Inc.
SGEN,SEATTLE GENETICS INC,Equity,0.22,75.29,"68,938.00","5,190,342.02","5,190,342.02",Cuidado de la Salud,2738127,US8125781026,NASDAQ
SRPT,SAREPTA THERAPEUTICS INC,Equity,0.22,122.00,"42,287.00","5,159,014.00","5,159,014.00",Cuidado de la Salud,B8DPDT7,US8036071004,NASDAQ
NBIX,NEUROCRINE BIOSCIENCES INC,Equity,0.21,87.13,"57,934.00","5,047,789.42","5,047,789.42",Cuidado de la Salud,2623911,US64125C1099,NASDAQ
WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.21,105.50,"47,541.00","5,015,575.50","5,015,575.50",Cuidado de la Salud,2950482,US9553061055,New York Stock Exchange Inc.
JAZZ,JAZZ PHARMACEUTICALS PLC,Equity,0.21,136.54,"36,456.00","4,977,702.24","4,977,702.24",Cuidado de la Salud,B4Q5ZN4,IE00B4Q5ZN47,NASDAQ
TECH,BIO TECHNE CORP,Equity,0.20,195.94,"24,201.00","4,741,943.94","4,741,943.94",Cuidado de la Salud,BSHZ3Q0,US09073M1045,NASDAQ
EXEL,EXELIXIS INC,Equity,0.19,23.60,"192,335.00","4,539,106.00","4,539,106.00",Cuidado de la Salud,2576941,US30161Q1040,NASDAQ
HRC,HILL ROM HOLDINGS INC,Equity,0.19,104.77,"42,619.00","4,465,192.63","4,465,192.63",Cuidado de la Salud,2425924,US4314751029,New York Stock Exchange Inc.
CRL,CHARLES RIVER LABORATORIES INTERNA,Equity,0.19,143.20,"30,906.00","4,425,739.20","4,425,739.20",Cuidado de la Salud,2604336,US1598641074,New York Stock Exchange Inc.
DVA,DAVITA INC,Equity,0.18,53.09,"81,042.00","4,302,519.78","4,302,519.78",Cuidado de la Salud,2898087,US23918K1088,New York Stock Exchange Inc.
MASI,MASIMO CORP,Equity,0.18,134.73,"31,348.00","4,223,516.04","4,223,516.04",Cuidado de la Salud,B1YWR63,US5747951003,NASDAQ
PRAH,PRA HEALTH SCIENCES INC,Equity,0.17,108.02,"37,797.00","4,082,831.94","4,082,831.94",Cuidado de la Salud,BSHZ3V5,US69354M1080,NASDAQ
BIO,BIO RAD LABORATORIES INC CLASS A,Equity,0.17,307.69,"12,903.00","3,970,124.07","3,970,124.07",Cuidado de la Salud,2098508,US0905722072,New York Stock Exchange Inc.
CTLT,CATALENT INC,Equity,0.16,40.87,"93,326.00","3,814,233.62","3,814,233.62",Cuidado de la Salud,BP96PQ4,US1488061029,New York Stock Exchange Inc.
PRGO,PERRIGO PLC,Equity,0.16,47.44,"80,107.00","3,800,276.08","3,800,276.08",Cuidado de la Salud,BGH1M56,IE00BGH1M568,New York Stock Exchange Inc.
EHC,ENCOMPASS HEALTH CORP,Equity,0.16,59.30,"63,046.00","3,738,627.80","3,738,627.80",Cuidado de la Salud,BYX2YJ7,US29261A1007,New York Stock Exchange Inc.
PODD,INSULET CORP,Equity,0.15,96.76,"37,859.00","3,663,236.84","3,663,236.84",Cuidado de la Salud,B1XGNW4,US45784P1012,NASDAQ
NKTR,NEKTAR THERAPEUTICS,Equity,0.15,32.32,"111,573.00","3,606,039.36","3,606,039.36",Cuidado de la Salud,2454445,US6402681083,NASDAQ
ALKS,ALKERMES,Equity,0.15,34.38,"99,995.00","3,437,828.10","3,437,828.10",Cuidado de la Salud,B3P6D26,IE00B56GVS15,NASDAQ
UTHR,UNITED THERAPEUTICS CORP,Equity,0.14,118.07,"28,019.00","3,308,203.33","3,308,203.33",Cuidado de la Salud,2430412,US91307C1027,NASDAQ
CHE,CHEMED CORP,Equity,0.14,321.50,"10,233.00","3,289,909.50","3,289,909.50",Cuidado de la Salud,2190084,US16359R1032,New York Stock Exchange Inc.
HZNP,HORIZON PHARMA PLC,Equity,0.13,26.68,"116,203.00","3,100,296.04","3,100,296.04",Cuidado de la Salud,BQPVQZ6,IE00BQPVQZ61,NASDAQ
PEN,PENUMBRA INC,Equity,0.13,155.11,"19,808.00","3,072,418.88","3,072,418.88",Cuidado de la Salud,BZ0V201,US70975L1070,New York Stock Exchange Inc.
LIVN,LIVANOVA PLC,Equity,0.13,98.32,"31,199.00","3,067,485.68","3,067,485.68",Cuidado de la Salud,BYMT0J1,GB00BYMT0J19,NASDAQ
HAE,HAEMONETICS CORP,Equity,0.12,85.70,"32,749.00","2,806,589.30","2,806,589.30",Cuidado de la Salud,2401195,US4050241003,New York Stock Exchange Inc.
FGEN,FIBROGEN INC,Equity,0.11,54.44,"48,222.00","2,625,205.68","2,625,205.68",Cuidado de la Salud,BSDRYR8,US31572Q8087,NASDAQ
HQY,HEALTHEQUITY INC,Equity,0.11,73.61,"34,599.00","2,546,832.39","2,546,832.39",Cuidado de la Salud,BP8XZL1,US42226A1079,NASDAQ
ICUI,ICU MEDICAL INC,Equity,0.11,236.06,"10,640.00","2,511,678.40","2,511,678.40",Cuidado de la Salud,2451918,US44930G1076,NASDAQ
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0.11,55.21,"45,138.00","2,492,068.98","2,492,068.98",Cuidado de la Salud,2248693,US4579852082,NASDAQ
BRKR,BRUKER CORP,Equity,0.10,38.30,"63,967.00","2,449,936.10","2,449,936.10",Cuidado de la Salud,2616137,US1167941087,NASDAQ
GMED,GLOBUS MEDICAL INC CLASS A,Equity,0.10,49.07,"48,530.00","2,381,367.10","2,381,367.10",Cuidado de la Salud,B7D65M0,US3795772082,New York Stock Exchange Inc.
TDOC,TELADOC HEALTH INC,Equity,0.10,52.50,"44,690.00","2,346,225.00","2,346,225.00",Cuidado de la Salud,BYQRFY1,US87918A1051,New York Stock Exchange Inc.
RARE,ULTRAGENYX PHARMACEUTICAL INC,Equity,0.10,68.47,"33,693.00","2,306,959.71","2,306,959.71",Cuidado de la Salud,BJ62Z18,US90400D1081,NASDAQ
AGIO,AGIOS PHARMACEUTICALS INC,Equity,0.09,65.93,"32,310.00","2,130,198.30","2,130,198.30",Cuidado de la Salud,BCBVTX1,US00847X1046,NASDAQ
CVET,COVETRUS INC,Equity,0.09,33.51,"61,479.00","2,060,161.29","2,060,161.29",Cuidado de la Salud,BHZSB82,US22304C1009,NASDAQ
IMMU,IMMUNOMEDICS INC,Equity,0.08,18.10,"109,829.00","1,987,904.90","1,987,904.90",Cuidado de la Salud,2457961,US4529071080,NASDAQ
SYNH,SYNEOS HEALTH INC CLASS A,Equity,0.08,50.50,"38,879.00","1,963,389.50","1,963,389.50",Cuidado de la Salud,BFMZ4V6,US87166B1026,NASDAQ
ACAD,ACADIA PHARMACEUTICALS INC,Equity,0.08,26.95,"71,512.00","1,927,248.40","1,927,248.40",Cuidado de la Salud,2713317,US0042251084,NASDAQ
NUVA,NUVASIVE INC,Equity,0.08,57.28,"32,837.00","1,880,903.36","1,880,903.36",Cuidado de la Salud,B00GJC2,US6707041058,NASDAQ
NEOG,NEOGEN CORP,Equity,0.08,55.50,"33,191.00","1,842,100.50","1,842,100.50",Cuidado de la Salud,2630085,US6404911066,NASDAQ
ACHC,ACADIA HEALTHCARE COMPANY INC,Equity,0.07,29.65,"56,340.00","1,670,481.00","1,670,481.00",Cuidado de la Salud,B65VZ37,US00404A1097,NASDAQ
LGND,LIGAND PHARMACEUTICALS INC,Equity,0.07,123.14,"13,101.00","1,613,257.14","1,613,257.14",Cuidado de la Salud,2501578,US53220K5048,NASDAQ
MYGN,MYRIAD GENETICS INC,Equity,0.07,34.22,"46,572.00","1,593,693.84","1,593,693.84",Cuidado de la Salud,2614153,US62855J1043,NASDAQ
MD,MEDNAX INC,Equity,0.07,27.93,"56,208.00","1,569,889.44","1,569,889.44",Cuidado de la Salud,2677640,US58502B1061,New York Stock Exchange Inc.
ICPT,INTERCEPT PHARMACEUTICALS INC,Equity,0.07,111.35,"14,046.00","1,564,022.10","1,564,022.10",Cuidado de la Salud,B7N59F8,US45845P1084,NASDAQ
CMD,CANTEL MEDICAL CORP,Equity,0.07,66.45,"23,295.00","1,547,952.75","1,547,952.75",Cuidado de la Salud,2188153,US1380981084,New York Stock Exchange Inc.
THC,TENET HEALTHCARE CORP,Equity,0.06,28.50,"53,354.00","1,520,589.00","1,520,589.00",Cuidado de la Salud,B8DMK08,US88033G4073,New York Stock Exchange Inc.
PTLA,PORTOLA PHARMACEUTICALS INC,Equity,0.06,32.99,"42,282.00","1,394,883.18","1,394,883.18",Cuidado de la Salud,B93PNR2,US7370101088,NASDAQ
AVNS,AVANOS MEDICAL INC,Equity,0.05,41.20,"30,277.00","1,247,412.40","1,247,412.40",Cuidado de la Salud,BFFVV54,US05350V1061,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.05,21.84,"52,739.00","1,151,819.76","1,151,819.76",Cuidado de la Salud,2672689,US7033951036,NASDAQ
MDCO,MEDICINES,Equity,0.05,27.07,"42,499.00","1,150,447.93","1,150,447.93",Cuidado de la Salud,2616773,US5846881051,NASDAQ
MNK,MALLINCKRODT,Equity,0.05,21.38,"53,186.00","1,137,116.68","1,137,116.68",Cuidado de la Salud,BBJTYC4,IE00BBGT3753,New York Stock Exchange Inc.
INGN,INOGEN INC,Equity,0.05,92.64,"11,510.00","1,066,286.40","1,066,286.40",Cuidado de la Salud,BJSVLL5,US45780L1044,NASDAQ
ENDP,ENDO INTERNATIONAL PLC,Equity,0.04,8.21,"127,461.00","1,046,454.81","1,046,454.81",Cuidado de la Salud,BJ3V905,IE00BJ3V9050,NASDAQ
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Equity,0.04,28.87,"33,030.00","953,576.10","953,576.10",Cuidado de la Salud,B0650P3,US74112D1019,New York Stock Exchange Inc.
MGLN,MAGELLAN HEALTH INC,Equity,0.04,64.05,"14,323.00","917,388.15","917,388.15",Cuidado de la Salud,2307787,US5590792074,NASDAQ
CLVS,CLOVIS ONCOLOGY INC,Equity,0.03,23.55,"34,055.00","801,995.25","801,995.25",Cuidado de la Salud,B6RS2B3,US1894641000,NASDAQ
BKD,BROOKDALE SENIOR LIVING INC,Equity,0.03,6.58,"119,850.00","788,613.00","788,613.00",Cuidado de la Salud,B0PZN33,US1124631045,New York Stock Exchange Inc.
MDGL,MADRIGAL PHARMACEUTICALS INC,Equity,0.03,135.62,"5,384.00","730,178.08","730,178.08",Cuidado de la Salud,BD59BS7,US5588681057,NASDAQ
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Equity,0.03,14.36,"50,643.00","727,233.48","727,233.48",Cuidado de la Salud,BFNF1D6,US03168L1052,New York Stock Exchange Inc.
OPK,OPKO HEALTH INC,Equity,0.03,2.57,"244,233.00","627,678.81","627,678.81",Cuidado de la Salud,2115902,US68375N1037,NASDAQ
ALLO,ALLOGENE THERAPEUTICS INC,Equity,0.01,25.65,"12,457.00","319,522.05","319,522.05",Cuidado de la Salud,BFZNYB7,US0197701065,NASDAQ
XON,INTREXON CORP,Equity,0.01,5.30,"46,243.00","245,087.90","245,087.90",Cuidado de la Salud,BCRYC02,US46122T1025,NASDAQ
AKRX,AKORN INC,Equity,0.01,3.31,"58,421.00","193,373.51","193,373.51",Cuidado de la Salud,2012100,US0097281069,NASDAQ
USD,USD CASH,Cash,-0.21,100.00,"-4,917,188.00","-4,917,187.65","-4,917,187.65",Efectivo y Derivados,--,--,--
