14-mar-2019,,,,,,,,,,,,,,,
iShares MSCI ACWI ETF,,,,,,,,,,,,,,,
Inception Date,26-mar-2008,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 10,132,504,573.17",,,,,,,,,,,,,,
Number of Securities,"1,376.00",,,,,,,,,,,,,,
Share,"140,800,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
AEE,AMEREN CORP,Equity,0.04,72.61,"57,140.00","4,148,935.40","4,148,935.40",Servicios,2050832,US0236081024,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
VEEV,VEEVA SYSTEMS INC CLASS A,Equity,0.04,122.32,"33,892.00","4,145,669.44","4,145,669.44",Cuidado de la Salud,BFH3N85,US9224751084,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
19,SWIRE PACIFIC LTD A,Equity,0.04,11.76,"352,000.00","4,141,070.96","4,141,070.96",Bienes Raíces,6867748,HK0019000162,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
OTEX,OPEN TEXT CORP,Equity,0.04,37.91,"109,120.00","4,136,816.19","4,136,816.19",Tecnología de la Información,2260824,CA6837151068,Toronto Stock Exchange,Canadá,USD,CAD,1.33
KLAC,KLA TENCOR CORP,Equity,0.04,117.19,"35,200.00","4,125,088.00","4,125,088.00",Tecnología de la Información,2480138,US4824801009,NASDAQ,Estados Unidos,USD,USD,1.00
WDI,WIRECARD AG,Equity,0.04,130.12,"31,680.00","4,122,036.71","4,122,036.71",Tecnología de la Información,7508927,DE0007472060,Xetra,Alemania,USD,EUR,0.88
WOW,WOOLWORTHS GROUP LTD,Equity,0.04,21.34,"192,896.00","4,117,151.29","4,117,151.29",Productos básicos de consumo,6981239,AU000000WOW2,Asx - All Markets,Australia,USD,AUD,1.42
MRO,MELROSE INDUSTRIES PLC,Equity,0.04,2.43,"1,691,712.00","4,114,442.02","4,114,442.02",Industriales,BZ1G432,GB00BZ1G4322,London Stock Exchange,Reino Unido,USD,GBP,0.75
1997,WHARF REAL ESTATE INVESTMENT COMPA,Equity,0.04,7.32,"561,200.00","4,107,152.27","4,107,152.27",Bienes Raíces,BF0GWS4,KYG9593A1040,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
REE,RED ELECTRICA SA,Equity,0.04,21.74,"188,820.00","4,105,740.93","4,105,740.93",Servicios,BD6FXN3,ES0173093024,Bolsa De Madrid,España,USD,EUR,0.88
LSE,LONDON STOCK EXCHANGE GROUP PLC,Equity,0.04,62.03,"66,176.00","4,105,003.82","4,105,003.82",Financieros,B0SWJX3,GB00B0SWJX34,London Stock Exchange,Reino Unido,USD,GBP,0.75
DNB,DNB,Equity,0.04,18.87,"217,368.00","4,101,139.63","4,101,139.63",Financieros,4263304,NO0010031479,Oslo Bors Asa,Noruega,USD,NOK,8.58
6506,YASKAWA ELECTRIC CORP,Equity,0.04,29.09,"140,800.00","4,095,954.17","4,095,954.17",Tecnología de la Información,6986041,JP3932000007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
2,CLP HOLDINGS LTD,Equity,0.04,11.61,"352,000.00","4,085,019.65","4,085,019.65",Servicios,6097017,HK0002007356,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
2319,CHINA MENGNIU DAIRY LTD,Equity,0.04,3.15,"1,294,000.00","4,079,834.90","4,079,834.90",Productos básicos de consumo,B01B1L9,KYG210961051,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
CNHI,CNH INDUSTRIAL NV,Equity,0.04,10.52,"387,476.00","4,077,111.05","4,077,111.05",Industriales,BDSV2V0,NL0010545661,Borsa Italiana,Italia,USD,EUR,0.88
BEM.R,BANGKOK EXPRESSWAY AND METRO PCL N,Equity,0.04,0.32,"12,822,800.00","4,074,251.83","4,074,251.83",Industriales,BDCR9C4,TH6999010R15,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
VMC,VULCAN MATERIALS,Equity,0.04,111.23,"36,608.00","4,071,907.84","4,071,907.84",Materiales,2931205,US9291601097,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
GEBN,GEBERIT AG,Equity,0.04,412.27,"9,856.00","4,063,287.97","4,063,287.97",Industriales,B1WGG93,CH0030170408,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
CHR,CHR HANSEN HOLDING,Equity,0.04,104.64,"38,744.00","4,054,283.91","4,054,283.91",Materiales,B573M11,DK0060227585,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Equity,0.04,5.32,"761,728.00","4,052,979.49","4,052,979.49",Industriales,BKX3XG2,NZAIAE0002S6,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
MF,WENDEL,Equity,0.04,127.85,"31,680.00","4,050,411.39","4,050,411.39",Financieros,7390113,FR0000121204,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
4911,SHISEIDO LTD,Equity,0.04,68.52,"59,000.00","4,042,651.27","4,042,651.27",Productos básicos de consumo,6805265,JP3351600006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CTXS,CITRIX SYSTEMS INC,Equity,0.04,101.66,"39,684.00","4,034,275.44","4,034,275.44",Tecnología de la Información,2182553,US1773761002,NASDAQ,Estados Unidos,USD,USD,1.00
LR,LEGRAND SA,Equity,0.04,68.03,"59,228.00","4,029,309.33","4,029,309.33",Industriales,B11ZRK9,FR0010307819,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
6702,FUJITSU LTD,Equity,0.04,67.53,"59,600.00","4,024,547.08","4,024,547.08",Tecnología de la Información,6356945,JP3818000006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SBK,STANDARD BANK GROUP,Equity,0.04,12.83,"313,280.00","4,019,651.91","4,019,651.91",Financieros,B030GJ7,ZAE000109815,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
MB,MEDIOBANCA BANCA DI CREDITO FINANZ,Equity,0.04,10.08,"397,760.00","4,009,959.01","4,009,959.01",Financieros,4574813,IT0000062957,Borsa Italiana,Italia,USD,EUR,0.88
LBRDK,LIBERTY BROADBAND CORP SERIES C,Equity,0.04,91.66,"43,648.00","4,000,775.68","4,000,775.68",Comunicación,BRTLC06,US5303073051,NASDAQ,Estados Unidos,USD,USD,1.00
1928,SANDS CHINA LTD,Equity,0.04,4.73,"844,800.00","3,998,028.01","3,998,028.01",Consumo discrecional,B5B23W2,KYG7800X1079,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
STM,STMICROELECTRONICS NV,Equity,0.04,15.74,"252,736.00","3,978,447.85","3,978,447.85",Tecnología de la Información,5962332,NL0000226223,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
6178,JAPAN POST HOLDINGS LTD,Equity,0.04,11.74,"338,800.00","3,978,746.87","3,978,746.87",Financieros,BYT8143,JP3752900005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
WRT1V,WARTSILA,Equity,0.04,16.05,"247,808.00","3,977,910.66","3,977,910.66",Industriales,4525189,FI0009003727,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
ABEV3,AMBEV SA,Equity,0.04,4.34,"915,295.00","3,976,948.78","3,976,948.78",Productos básicos de consumo,BG7ZWY7,BRABEVACNOR1,XBSP,Brasil,USD,BRL,3.83
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.04,642.39,"6,180.00","3,969,970.20","3,969,970.20",Consumo discrecional,B0X7DZ3,US1696561059,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
YUMC,YUM CHINA HOLDINGS INC,Equity,0.04,41.14,"96,448.00","3,967,870.72","3,967,870.72",Consumo discrecional,BYW4289,US98850P1093,New York Stock Exchange Inc.,China,USD,USD,1.00
KSU,KANSAS CITY SOUTHERN,Equity,0.04,114.94,"34,496.00","3,964,970.24","3,964,970.24",Industriales,2607647,US4851703029,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
RACE,FERRARI NV,Equity,0.04,130.85,"30,272.00","3,961,078.71","3,961,078.71",Consumo discrecional,BD6G507,NL0011585146,Borsa Italiana,Italia,USD,EUR,0.88
CCL.B,CCL INDUSTRIES INC CLASS B,Equity,0.04,40.35,"97,856.00","3,948,633.46","3,948,633.46",Materiales,2159795,CA1249003098,Toronto Stock Exchange,Canadá,USD,CAD,1.33
696,TRAVELSKY TECHNOLOGY LTD H,Equity,0.04,2.80,"1,408,000.00","3,946,012.39","3,946,012.39",Tecnología de la Información,6321954,CNE1000004J3,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
G,ASSICURAZIONI GENERALI,Equity,0.04,18.09,"218,066.00","3,945,435.92","3,945,435.92",Financieros,4056719,IT0000062072,Borsa Italiana,Italia,USD,EUR,0.88
TRI,THOMSON REUTERS CORP,Equity,0.04,55.81,"70,400.00","3,929,351.51","3,929,351.51",Industriales,BFXPTB0,CA8849037095,Toronto Stock Exchange,Canadá,USD,CAD,1.33
CARL B,CARLSBERG AS CL B,Equity,0.04,123.76,"31,680.00","3,920,708.93","3,920,708.93",Productos básicos de consumo,4169219,DK0010181759,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
TRGP,TARGA RESOURCES CORP,Equity,0.04,40.58,"96,448.00","3,913,859.84","3,913,859.84",Energía,B55PZY3,US87612G1013,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
27,GALAXY ENTERTAINMENT GROUP LTD,Equity,0.04,6.57,"596,000.00","3,913,884.80","3,913,884.80",Consumo discrecional,6465874,HK0027032686,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
MLM,MARTIN MARIETTA MATERIALS INC,Equity,0.04,191.70,"20,416.00","3,913,747.20","3,913,747.20",Materiales,2572079,US5732841060,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
DBK,DEUTSCHE BANK AG,Equity,0.04,8.92,"438,592.00","3,911,416.11","3,911,416.11",Financieros,5750355,DE0005140008,Xetra,Alemania,USD,EUR,0.88
8750,DAI-ICHI LIFE HOLDINGS INC,Equity,0.04,14.51,"269,000.00","3,901,848.37","3,901,848.37",Financieros,B601QS4,JP3476480003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
TXT,TEXTRON INC,Equity,0.04,51.78,"75,328.00","3,900,483.84","3,900,483.84",Industriales,2885937,US8832031012,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
SWKS,SKYWORKS SOLUTIONS INC,Equity,0.04,81.43,"47,872.00","3,898,216.96","3,898,216.96",Tecnología de la Información,2961053,US83088M1027,NASDAQ,Estados Unidos,USD,USD,1.00
IAC,IAC INTERACTIVE,Equity,0.04,207.69,"18,756.00","3,895,433.64","3,895,433.64",Comunicación,B0F0F09,US44919P5089,NASDAQ,Estados Unidos,USD,USD,1.00
ES,EVERSOURCE ENERGY,Equity,0.04,70.92,"54,912.00","3,894,359.04","3,894,359.04",Servicios,BVVN4Q8,US30040W1080,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
BFB,BROWN FORMAN CORP CLASS B,Equity,0.04,50.19,"77,440.00","3,886,713.60","3,886,713.60",Productos básicos de consumo,2146838,US1156372096,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
DSV,DSV,Equity,0.04,84.95,"45,760.00","3,887,329.85","3,887,329.85",Industriales,B1WT5G2,DK0060079531,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
WALMEX*,WALMART DE MEXICO V,Equity,0.04,2.63,"1,478,400.00","3,884,287.61","3,884,287.61",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,USD,MXN,19.30
WPL,WOODSIDE PETROLEUM LTD,Equity,0.04,24.70,"156,992.00","3,878,438.61","3,878,438.61",Energía,6979728,AU000000WPL2,Asx - All Markets,Australia,USD,AUD,1.42
TMUS,T MOBILE US INC,Equity,0.04,72.34,"53,504.00","3,870,479.36","3,870,479.36",Comunicación,B94Q9V0,US8725901040,NASDAQ,Estados Unidos,USD,USD,1.00
006800,DAEWOO SECURITIES,Equity,0.04,6.53,"592,064.00","3,866,391.33","3,866,391.33",Financieros,6249658,KR7006800007,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
CAH,CARDINAL HEALTH INC,Equity,0.04,50.80,"76,032.00","3,862,425.60","3,862,425.60",Cuidado de la Salud,2175672,US14149Y1082,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
CHF,CHF CASH,Cash,0.04,99.56,"3,875,687.00","3,858,517.02","3,858,517.02",Liquidez,--,--,--,Suiza,USD,CHF,1.00
LULU,LULULEMON ATHLETICA INC,Equity,0.04,144.18,"26,752.00","3,857,103.36","3,857,103.36",Consumo discrecional,B23FN39,US5500211090,NASDAQ,Estados Unidos,USD,USD,1.00
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Equity,0.04,133.48,"28,864.00","3,852,766.72","3,852,766.72",Bienes Raíces,2333931,US3137472060,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
FCX,FREEPORT MCMORAN INC,Equity,0.04,12.32,"312,576.00","3,850,936.32","3,850,936.32",Materiales,2352118,US35671D8570,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Equity,0.04,62.84,"61,248.00","3,849,072.61","3,849,072.61",Consumo discrecional,BTF8CF0,CA76131D1033,Toronto Stock Exchange,Canadá,USD,CAD,1.33
DRE,DUKE REALTY REIT CORP,Equity,0.04,30.71,"125,312.00","3,848,331.52","3,848,331.52",Bienes Raíces,2284084,US2644115055,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Equity,0.04,63.44,"60,544.00","3,840,963.06","3,840,963.06",Consumo discrecional,7101069,DE000PAH0038,Xetra,Alemania,USD,EUR,0.88
FFH,FAIRFAX FINANCIAL HOLDINGS SUB VOT,Equity,0.04,464.13,"8,274.00","3,840,197.32","3,840,197.32",Financieros,2566351,CA3039011026,Toronto Stock Exchange,Canadá,USD,CAD,1.33
SOL,SASOL LTD,Equity,0.04,30.13,"127,424.00","3,839,078.39","3,839,078.39",Materiales,6777450,ZAE000006896,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.04,72.71,"52,800.00","3,839,088.00","3,839,088.00",Tecnología de la Información,2507457,US00971T1016,NASDAQ,Estados Unidos,USD,USD,1.00
SWED A,SWEDBANK,Equity,0.04,18.91,"202,812.00","3,835,289.03","3,835,289.03",Financieros,4846523,SE0000242455,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
AEM,AGNICO EAGLE MINES LTD,Equity,0.04,43.67,"87,744.00","3,831,860.31","3,831,860.31",Materiales,2009823,CA0084741085,Toronto Stock Exchange,Canadá,USD,CAD,1.33
6326,KUBOTA CORP,Equity,0.04,13.72,"279,200.00","3,829,878.27","3,829,878.27",Industriales,6497509,JP3266400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
VWS,VESTAS WIND SYSTEMS,Equity,0.04,84.53,"45,268.00","3,826,334.01","3,826,334.01",Industriales,5964651,DK0010268606,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
K,KELLOGG,Equity,0.04,53.81,"71,104.00","3,826,106.24","3,826,106.24",Productos básicos de consumo,2486813,US4878361082,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
BAP,CREDICORP LTD,Equity,0.04,246.47,"15,488.00","3,817,327.36","3,817,327.36",Financieros,2232878,BMG2519Y1084,New York Stock Exchange Inc.,Perú,USD,USD,1.00
1169,HAIER ELECTRONICS GROUP LTD,Equity,0.04,2.94,"1,294,000.00","3,807,845.91","3,807,845.91",Consumo discrecional,B1TL3R8,BMG423131256,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
BLND,BRITISH LAND REIT PLC,Equity,0.04,7.98,"475,200.00","3,789,773.79","3,789,773.79",Bienes Raíces,0136701,GB0001367019,London Stock Exchange,Reino Unido,USD,GBP,0.75
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.04,51.69,"73,216.00","3,784,535.04","3,784,535.04",Financieros,2803014,US74251V1026,NASDAQ,Estados Unidos,USD,USD,1.00
FSR,FIRSTRAND LTD,Equity,0.04,4.31,"875,776.00","3,777,672.46","3,777,672.46",Financieros,6606996,ZAE000066304,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
FAST,FASTENAL,Equity,0.04,62.19,"60,544.00","3,765,231.36","3,765,231.36",Industriales,2332262,US3119001044,NASDAQ,Estados Unidos,USD,USD,1.00
ESSITY B,ESSITY CLASS B,Equity,0.04,28.58,"131,648.00","3,762,219.41","3,762,219.41",Productos básicos de consumo,BF1K7P7,SE0009922164,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
ABMD,ABIOMED INC,Equity,0.04,325.61,"11,554.00","3,762,097.94","3,762,097.94",Cuidado de la Salud,2003698,US0036541003,NASDAQ,Estados Unidos,USD,USD,1.00
FNV,FRANCO NEVADA CORP,Equity,0.04,76.22,"49,280.00","3,756,094.18","3,756,094.18",Materiales,B29NF31,CA3518581051,Toronto Stock Exchange,Canadá,USD,CAD,1.33
AZJ,AURIZON HOLDINGS LTD,Equity,0.04,3.18,"1,179,200.00","3,754,909.46","3,754,909.46",Industriales,B87CVM3,AU000000AZJ1,Asx - All Markets,Australia,USD,AUD,1.42
FFIV,F5 NETWORKS INC,Equity,0.04,153.18,"24,503.00","3,753,369.54","3,753,369.54",Tecnología de la Información,2427599,US3156161024,NASDAQ,Estados Unidos,USD,USD,1.00
DVN,DEVON ENERGY CORP,Equity,0.04,29.50,"126,720.00","3,738,240.00","3,738,240.00",Energía,2480677,US25179M1036,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
DHI,D R HORTON INC,Equity,0.04,40.80,"91,520.00","3,734,016.00","3,734,016.00",Consumo discrecional,2250687,US23331A1097,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
WY,WEYERHAEUSER REIT,Equity,0.04,25.55,"145,728.00","3,723,350.40","3,723,350.40",Bienes Raíces,2958936,US9621661043,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
CPR,DAVIDE CAMPARI MILANO,Equity,0.04,9.38,"396,352.00","3,718,865.78","3,718,865.78",Productos básicos de consumo,BZ4CMZ5,IT0005252207,Borsa Italiana,Italia,USD,EUR,0.88
MRO,MARATHON OIL CORP,Equity,0.04,17.26,"215,274.00","3,715,629.24","3,715,629.24",Energía,2910970,US5658491064,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
BOL,BOLIDEN,Equity,0.04,26.38,"140,800.00","3,714,650.72","3,714,650.72",Materiales,BDFD9D0,SE0011088665,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
2601,CHINA PACIFIC INSURANCE (GROUP) LT,Equity,0.04,3.75,"985,600.00","3,691,315.23","3,691,315.23",Financieros,B2Q5H56,CNE1000009Q7,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
CA,CARREFOUR SA,Equity,0.04,19.38,"190,080.00","3,684,047.92","3,684,047.92",Productos básicos de consumo,5641567,FR0000120172,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
MRK,MERCK,Equity,0.04,113.50,"32,384.00","3,675,492.68","3,675,492.68",Cuidado de la Salud,4741844,DE0006599905,Xetra,Alemania,USD,EUR,0.88
TEVA,TEVA PHARMACEUTICAL INDUSTRIES ADR,Equity,0.04,16.47,"223,168.00","3,675,576.96","3,675,576.96",Cuidado de la Salud,2883878,US8816242098,New York Stock Exchange Inc.,Israel,USD,USD,1.00
CBRE,CBRE GROUP INC CLASS A,Equity,0.04,50.11,"73,086.00","3,662,339.46","3,662,339.46",Bienes Raíces,B6WVMH3,US12504L1098,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
MRW,MORRISON(WM.)SUPERMARKETS PLC,Equity,0.04,2.99,"1,224,256.00","3,658,903.30","3,658,903.30",Productos básicos de consumo,0604316,GB0006043169,London Stock Exchange,Reino Unido,USD,GBP,0.75
3402,TORAY INDUSTRIES INC,Equity,0.04,6.49,"563,200.00","3,657,372.00","3,657,372.00",Materiales,6897143,JP3621000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
JMAT,JOHNSON MATTHEY PLC,Equity,0.04,41.66,"87,744.00","3,655,019.14","3,655,019.14",Materiales,BZ4BQC7,GB00BZ4BQC70,London Stock Exchange,Reino Unido,USD,GBP,0.75
ATL,ATLANTIA,Equity,0.04,24.47,"149,248.00","3,652,731.74","3,652,731.74",Industriales,7667163,IT0003506190,Borsa Italiana,Italia,USD,EUR,0.88
AV.,AVIVA PLC,Equity,0.04,5.65,"645,427.00","3,648,756.83","3,648,756.83",Financieros,0216238,GB0002162385,London Stock Exchange,Reino Unido,USD,GBP,0.75
270,GUANGDONG INVESTMENT LTD,Equity,0.04,1.93,"1,882,000.00","3,639,355.66","3,639,355.66",Servicios,6913168,HK0270001396,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SSE,SSE PLC,Equity,0.04,15.95,"227,392.00","3,627,557.97","3,627,557.97",Servicios,0790873,GB0007908733,London Stock Exchange,Reino Unido,USD,GBP,0.75
KSS,KOHLS CORP,Equity,0.04,68.47,"52,946.00","3,625,212.62","3,625,212.62",Consumo discrecional,2496113,US5002551043,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
MRVL,MARVELL TECHNOLOGY GROUP LTD,Equity,0.04,19.41,"186,560.00","3,621,129.60","3,621,129.60",Tecnología de la Información,2594653,BMG5876H1051,NASDAQ,Estados Unidos,USD,USD,1.00
METSO,METSO,Equity,0.04,34.48,"104,896.00","3,616,680.34","3,616,680.34",Industriales,5713422,FI0009007835,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
STX,SEAGATE TECHNOLOGY PLC,Equity,0.04,47.19,"76,032.00","3,587,950.08","3,587,950.08",Tecnología de la Información,B58JVZ5,IE00B58JVZ52,NASDAQ,Estados Unidos,USD,USD,1.00
CON,CONTINENTAL AG,Equity,0.04,159.17,"22,528.00","3,585,722.29","3,585,722.29",Consumo discrecional,4598589,DE0005439004,Xetra,Alemania,USD,EUR,0.88
BKG,BERKELEY GROUP HOLDINGS (THE) PLC,Equity,0.04,51.90,"68,992.00","3,580,455.82","3,580,455.82",Consumo discrecional,B02L3W3,GB00B02L3W35,London Stock Exchange,Reino Unido,USD,GBP,0.75
HYPE3,HYPERMARCAS SA,Equity,0.04,7.24,"492,800.00","3,566,544.09","3,566,544.09",Cuidado de la Salud,B2QY968,BRHYPEACNOR0,XBSP,Brasil,USD,BRL,3.83
2688,ENN ENERGY HOLDINGS LTD,Equity,0.04,10.13,"352,000.00","3,567,105.52","3,567,105.52",Servicios,6333937,KYG3066L1014,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
9531,TOKYO GAS LTD,Equity,0.04,27.54,"129,400.00","3,563,943.79","3,563,943.79",Servicios,6895448,JP3573000001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
BARN,BARRY CALLEBAUT AG,Equity,0.04,"1,789.04","1,992.00","3,563,765.24","3,563,765.24",Productos básicos de consumo,5476929,CH0009002962,SIX Swiss Exchange,Suiza,USD,CHF,1.00
TSCO,TRACTOR SUPPLY,Equity,0.04,90.40,"39,424.00","3,563,929.60","3,563,929.60",Consumo discrecional,2900335,US8923561067,NASDAQ,Estados Unidos,USD,USD,1.00
MAERSK A,A P MOLLER MAERSK,Equity,0.04,"1,264.86","2,816.00","3,561,857.15","3,561,857.15",Industriales,4253059,DK0010244425,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
TEN,TENARIS SA,Equity,0.04,13.99,"254,144.00","3,555,301.42","3,555,301.42",Energía,7538515,LU0156801721,Borsa Italiana,Italia,USD,EUR,0.88
NWSA,NEWS CORP CLASS A,Equity,0.04,12.64,"280,896.00","3,550,525.44","3,550,525.44",Comunicación,BBGVT40,US65249B1098,NASDAQ,Estados Unidos,USD,USD,1.00
WHR,WHIRLPOOL CORP,Equity,0.04,140.07,"25,344.00","3,549,934.08","3,549,934.08",Consumo discrecional,2960384,US9633201069,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
CERN,CERNER CORP,Equity,0.04,57.14,"61,952.00","3,539,937.28","3,539,937.28",Cuidado de la Salud,2185284,US1567821046,NASDAQ,Estados Unidos,USD,USD,1.00
MG,MAGNA INTERNATIONAL INC,Equity,0.04,48.79,"72,512.00","3,538,060.64","3,538,060.64",Consumo discrecional,2554475,CA5592224011,Toronto Stock Exchange,Canadá,USD,CAD,1.33
NRG,NRG ENERGY INC,Equity,0.04,41.86,"84,480.00","3,536,332.80","3,536,332.80",Servicios,2212922,US6293775085,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
096770,SK INNOVATION LTD,Equity,0.04,167.45,"21,120.00","3,536,441.35","3,536,441.35",Energía,B232R05,KR7096770003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
KBC,KBC GROEP,Equity,0.04,69.57,"50,688.00","3,526,257.36","3,526,257.36",Financieros,4497749,BE0003565737,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
3711,ASE INDUSTRIAL HOLDING LTD,Equity,0.04,2.04,"1,728,873.00","3,524,658.57","3,524,658.57",Tecnología de la Información,BFXZDY1,TW0003711008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.03,124.96,"28,160.00","3,518,873.60","3,518,873.60",Materiales,2464165,US4595061015,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
LEN,LENNAR A CORP,Equity,0.03,48.02,"73,092.00","3,509,877.84","3,509,877.84",Consumo discrecional,2511920,US5260571048,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
SJM,JM SMUCKER,Equity,0.03,103.85,"33,792.00","3,509,299.20","3,509,299.20",Productos básicos de consumo,2951452,US8326964058,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
5401,NIPPON STEEL & SUMITOMO METAL CORP,Equity,0.03,17.58,"199,534.00","3,508,633.58","3,508,633.58",Materiales,6642569,JP3381000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
857,PETROCHINA LTD H,Equity,0.03,0.65,"5,380,000.00","3,509,015.98","3,509,015.98",Energía,6226576,CNE1000003W8,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
GIL,GILDAN ACTIVEWEAR INC,Equity,0.03,35.97,"97,516.00","3,507,221.84","3,507,221.84",Consumo discrecional,2254645,CA3759161035,Toronto Stock Exchange,Canadá,USD,CAD,1.33
FCA,FIAT CHRYSLER AUTOMOBILES NV,Equity,0.03,14.27,"245,696.00","3,505,167.69","3,505,167.69",Consumo discrecional,BRJFWP3,NL0010877643,Borsa Italiana,Italia,USD,EUR,0.88
SYMC,SYMANTEC CORP,Equity,0.03,22.93,"152,768.00","3,502,970.24","3,502,970.24",Tecnología de la Información,2861078,US8715031089,NASDAQ,Estados Unidos,USD,USD,1.00
