14-mar-2019,,,,,,,,,,,
iShares Core S&P Total U.S. Stock Market ETF,,,,,,,,,,,
Inception Date,20-ene-2004,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 18,553,604,551.53",,,,,,,,,,
Number of Securities,"3,348.00",,,,,,,,,,
Share,"288,000,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
V,VISA INC CLASS A,Equity,0.95,154.20,"1,134,245.00","174,900,579.00","174,900,579.00",Tecnología de la Información,B2PZN04,US92826C8394,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.94,29.46,"5,911,547.00","174,154,174.62","174,154,174.62",Financieros,2295677,US0605051046,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,0.88,101.32,"1,612,187.00","163,346,786.84","163,346,786.84",Productos básicos de consumo,2704407,US7427181091,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.86,253.27,"624,165.00","158,082,269.55","158,082,269.55",Cuidado de la Salud,2917766,US91324P1021,New York Stock Exchange Inc.
INTC,INTEL CORP,Equity,0.86,53.44,"2,956,157.00","157,977,030.08","157,977,030.08",Tecnología de la Información,2463247,US4581401001,NASDAQ
PFE,PFIZER INC,Equity,0.84,41.19,"3,748,524.00","154,401,703.56","154,401,703.56",Cuidado de la Salud,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,0.84,57.95,"2,662,774.00","154,307,753.30","154,307,753.30",Comunicación,2090571,US92343V1044,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,0.83,124.60,"1,236,207.00","154,031,392.20","154,031,392.20",Energía,2838555,US1667641005,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.83,52.74,"2,909,669.00","153,455,943.06","153,455,943.06",Tecnología de la Información,2198163,US17275R1023,NASDAQ
T,AT&T INC,Equity,0.77,30.28,"4,713,918.00","142,737,437.04","142,737,437.04",Comunicación,2831811,US00206R1023,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,0.75,50.35,"2,749,798.00","138,452,329.30","138,452,329.30",Financieros,2649100,US9497461015,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.74,81.49,"1,676,501.00","136,618,066.49","136,618,066.49",Cuidado de la Salud,2778844,US58933Y1055,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.73,229.51,"585,219.00","134,313,612.69","134,313,612.69",Tecnología de la Información,B121557,US57636Q1040,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.72,181.61,"731,894.00","132,919,269.34","132,919,269.34",Consumo discrecional,2434209,US4370761029,New York Stock Exchange Inc.
BA,BOEING,Equity,0.69,373.30,"341,889.00","127,627,163.70","127,627,163.70",Industriales,2108601,US0970231058,New York Stock Exchange Inc.
CMCSA,COMCAST CORP CLASS A,Equity,0.63,39.87,"2,939,616.00","117,202,489.92","117,202,489.92",Comunicación,2044545,US20030N1019,NASDAQ
KO,COCA-COLA,Equity,0.61,45.70,"2,480,284.00","113,348,978.80","113,348,978.80",Productos básicos de consumo,2206657,US1912161007,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.60,114.48,"960,348.00","109,940,639.04","109,940,639.04",Comunicación,2270726,US2546871060,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.57,115.50,"912,315.00","105,372,382.50","105,372,382.50",Productos básicos de consumo,2681511,US7134481081,NASDAQ
C,CITIGROUP INC,Equity,0.55,64.11,"1,584,312.00","101,570,242.32","101,570,242.32",Financieros,2297907,US1729674242,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.55,358.82,"281,845.00","101,131,622.90","101,131,622.90",Comunicación,2857817,US64110L1061,NASDAQ
WMT,WALMART INC,Equity,0.49,98.22,"921,172.00","90,477,513.84","90,477,513.84",Productos básicos de consumo,2936921,US9311421039,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.49,182.74,"494,892.00","90,436,564.08","90,436,564.08",Consumo discrecional,2550707,US5801351017,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.49,89.79,"1,006,759.00","90,396,890.61","90,396,890.61",Productos básicos de consumo,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
ABT,ABBOTT LABORATORIES,Equity,0.48,78.98,"1,131,248.00","89,345,967.04","89,345,967.04",Cuidado de la Salud,2002305,US0028241000,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.47,53.05,"1,650,255.00","87,546,027.75","87,546,027.75",Tecnología de la Información,2661568,US68389X1054,New York Stock Exchange Inc.
ADBE,ADOBE INC,Equity,0.46,267.69,"316,140.00","84,627,516.60","84,627,516.60",Tecnología de la Información,2008154,US00724F1012,NASDAQ
DWDP,DOWDUPONT INC,Equity,0.44,55.03,"1,490,872.00","82,042,686.16","82,042,686.16",Materiales,BYP66M4,US26078J1007,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.44,138.79,"590,675.00","81,979,783.25","81,979,783.25",Tecnología de la Información,2005973,US4592001014,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.44,93.33,"868,049.00","81,015,013.17","81,015,013.17",Cuidado de la Salud,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
CRM,SALESFORCE.COM INC,Equity,0.43,160.67,"493,416.00","79,277,148.72","79,277,148.72",Tecnología de la Información,2310525,US79466L3024,New York Stock Exchange Inc.
MMM,3M,Equity,0.43,207.38,"379,430.00","78,686,193.40","78,686,193.40",Industriales,2595708,US88579Y1010,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.42,187.76,"416,391.00","78,181,574.16","78,181,574.16",Cuidado de la Salud,2023607,US0311621009,NASDAQ
UNP,UNION PACIFIC CORP,Equity,0.42,165.17,"471,640.00","77,900,778.80","77,900,778.80",Industriales,2914734,US9078181081,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.42,79.95,"971,904.00","77,703,724.80","77,703,724.80",Cuidado de la Salud,B92SR70,US00287Y1091,New York Stock Exchange Inc.
PYPL,PAYPAL HOLDINGS INC,Equity,0.41,99.03,"761,380.00","75,399,461.40","75,399,461.40",Tecnología de la Información,BYW36M8,US70450Y1038,NASDAQ
LLY,ELI LILLY,Equity,0.41,123.08,"611,116.00","75,216,157.28","75,216,157.28",Cuidado de la Salud,2516152,US5324571083,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.41,155.25,"482,285.00","74,874,746.25","74,874,746.25",Industriales,2020459,US4385161066,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.39,86.87,"824,663.00","71,638,474.81","71,638,474.81",Consumo discrecional,2640147,US6541061031,New York Stock Exchange Inc.
AVGO,BROADCOM INC,Equity,0.39,268.20,"266,435.00","71,457,867.00","71,457,867.00",Tecnología de la Información,BDZ78H9,US11135F1012,NASDAQ
TMO,THERMO FISHER SCIENTIFIC INC,Equity,0.37,261.43,"262,752.00","68,691,255.36","68,691,255.36",Cuidado de la Salud,2886907,US8835561023,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.37,56.40,"1,215,977.00","68,581,102.80","68,581,102.80",Productos básicos de consumo,2692632,US02209S1033,New York Stock Exchange Inc.
ACN,ACCENTURE PLC CLASS A,Equity,0.37,164.82,"410,611.00","67,676,905.02","67,676,905.02",Tecnología de la Información,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.36,126.89,"525,530.00","66,684,501.70","66,684,501.70",Industriales,2915500,US9130171096,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.36,107.10,"620,494.00","66,454,907.40","66,454,907.40",Tecnología de la Información,2885409,US8825081040,NASDAQ
COST,COSTCO WHOLESALE CORP,Equity,0.36,233.84,"281,130.00","65,739,439.20","65,739,439.20",Productos básicos de consumo,2701271,US22160K1051,NASDAQ
NVDA,NVIDIA CORP,Equity,0.35,165.56,"393,815.00","65,200,011.40","65,200,011.40",Tecnología de la Información,2379504,US67066G1040,NASDAQ
LIN,LINDE PLC,Equity,0.33,174.21,"352,643.00","61,433,937.03","61,433,937.03",Materiales,BZ12WP8,IE00BZ12WP82,New York Stock Exchange Inc.
NEE,NEXTERA ENERGY INC,Equity,0.32,190.98,"307,518.00","58,729,787.64","58,729,787.64",Servicios,2328915,US65339F1012,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,0.31,10.30,"5,622,016.00","57,906,764.80","57,906,764.80",Industriales,2380498,US3696041033,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.31,70.74,"800,243.00","56,609,189.82","56,609,189.82",Consumo discrecional,2842255,US8552441094,NASDAQ
GILD,GILEAD SCIENCES INC,Equity,0.29,64.79,"833,502.00","54,002,594.58","54,002,594.58",Cuidado de la Salud,2369174,US3755581036,NASDAQ
AMT,AMERICAN TOWER REIT CORP,Equity,0.29,187.97,"284,752.00","53,524,833.44","53,524,833.44",Bienes Raíces,B7FBFL2,US03027X1000,New York Stock Exchange Inc.
BKNG,BOOKING HOLDINGS INC,Equity,0.29,"1,743.88","30,307.00","52,851,771.16","52,851,771.16",Consumo discrecional,BDRXDB4,US09857L1089,NASDAQ
BMY,BRISTOL MYERS SQUIBB,Equity,0.29,49.89,"1,056,708.00","52,719,162.12","52,719,162.12",Cuidado de la Salud,2126335,US1101221083,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.28,100.81,"519,425.00","52,363,234.25","52,363,234.25",Consumo discrecional,2536763,US5486611073,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.28,128.11,"402,938.00","51,620,387.18","51,620,387.18",Cuidado de la Salud,2250870,US2358511028,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.28,51.71,"996,969.00","51,553,266.99","51,553,266.99",Financieros,2736035,US9029733048,New York Stock Exchange Inc.
CAT,CATERPILLAR INC,Equity,0.28,133.69,"384,139.00","51,355,542.91","51,355,542.91",Industriales,2180201,US1491231015,New York Stock Exchange Inc.
ANTM,ANTHEM INC,Equity,0.28,305.45,"167,222.00","51,077,959.90","51,077,959.90",Cuidado de la Salud,BSPHGL4,US0367521038,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.28,112.35,"453,505.00","50,951,286.75","50,951,286.75",Financieros,2026082,US0258161092,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.27,110.88,"448,676.00","49,749,194.88","49,749,194.88",Industriales,2517382,US9113121068,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.27,67.02,"737,438.00","49,423,094.76","49,423,094.76",Energía,2685717,US20825C1045,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.26,298.51,"159,418.00","47,587,867.18","47,587,867.18",Industriales,2522096,US5398301094,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.25,55.88,"834,746.00","46,645,606.48","46,645,606.48",Cuidado de la Salud,2577609,US1266501006,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.24,47.35,"942,843.00","44,643,616.05","44,643,616.05",Productos básicos de consumo,B8CKK03,US6092071058,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.24,197.47,"225,169.00","44,464,122.43","44,464,122.43",Financieros,2407966,US38141G1040,New York Stock Exchange Inc.
BDX,BECTON DICKINSON,Equity,0.24,252.26,"173,620.00","43,797,381.20","43,797,381.20",Cuidado de la Salud,2087807,US0758871091,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.23,55.40,"782,899.00","43,372,604.60","43,372,604.60",Tecnología de la Información,2714923,US7475251036,NASDAQ
ADP,AUTOMATIC DATA PROCESSING INC,Equity,0.23,153.51,"281,843.00","43,265,718.93","43,265,718.93",Tecnología de la Información,2065308,US0530151036,NASDAQ
INTU,INTUIT INC,Equity,0.23,256.77,"166,540.00","42,762,475.80","42,762,475.80",Tecnología de la Información,2459020,US4612021034,NASDAQ
CI,CIGNA CORP,Equity,0.23,169.56,"246,751.00","41,839,099.56","41,839,099.56",Cuidado de la Salud,BHJ0775,US1255231003,New York Stock Exchange Inc.
BIIB,BIOGEN INC,Equity,0.23,321.52,"129,967.00","41,786,989.84","41,786,989.84",Cuidado de la Salud,2455965,US09062X1037,NASDAQ
TJX,TJX INC,Equity,0.23,52.10,"798,342.00","41,593,618.20","41,593,618.20",Consumo discrecional,2989301,US8725401090,New York Stock Exchange Inc.
DUK,DUKE ENERGY CORP,Equity,0.23,90.36,"460,179.00","41,581,774.44","41,581,774.44",Servicios,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.22,558.73,"73,343.00","40,978,934.39","40,978,934.39",Cuidado de la Salud,2871301,US46120E6023,NASDAQ
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.22,352.71,"115,029.00","40,571,878.59","40,571,878.59",Comunicación,BZ6VT82,US16119P1084,NASDAQ
CB,CHUBB LTD,Equity,0.22,135.40,"298,781.00","40,454,947.40","40,454,947.40",Financieros,B3BQMF6,CH0044328745,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.22,88.29,"455,056.00","40,176,894.24","40,176,894.24",Cuidado de la Salud,2182348,US1510201049,NASDAQ
SLB,SCHLUMBERGER NV,Equity,0.21,43.09,"911,485.00","39,275,888.65","39,275,888.65",Energía,2779201,AN8068571086,New York Stock Exchange Inc.
PNC,PNC FINANCIAL SERVICES GROUP INC,Equity,0.21,129.60,"299,134.00","38,767,766.40","38,767,766.40",Financieros,2692665,US6934751057,New York Stock Exchange Inc.
SYK,STRYKER CORP,Equity,0.21,193.35,"200,237.00","38,715,823.95","38,715,823.95",Cuidado de la Salud,2853688,US8636671013,New York Stock Exchange Inc.
CME,CME GROUP INC CLASS A,Equity,0.21,168.43,"228,831.00","38,542,005.33","38,542,005.33",Financieros,2965839,US12572Q1058,NASDAQ
CSX,CSX CORP,Equity,0.21,73.00,"525,633.00","38,371,209.00","38,371,209.00",Industriales,2160753,US1264081035,NASDAQ
D,DOMINION ENERGY INC,Equity,0.21,76.64,"495,517.00","37,976,422.88","37,976,422.88",Servicios,2542049,US25746U1097,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.20,66.25,"565,563.00","37,468,548.75","37,468,548.75",Productos básicos de consumo,2209106,US1941621039,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.20,42.69,"856,341.00","36,557,197.29","36,557,197.29",Financieros,2262314,US6174464486,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.19,51.70,"693,675.00","35,862,997.50","35,862,997.50",Comunicación,BBM4S68,US90130A1016,NASDAQ
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.19,179.79,"197,364.00","35,484,073.56","35,484,073.56",Bienes Raíces,2812452,US8288061091,New York Stock Exchange Inc.
BSX,BOSTON SCIENTIFIC CORP,Equity,0.19,40.05,"885,419.00","35,461,030.95","35,461,030.95",Cuidado de la Salud,2113434,US1011371077,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.19,51.53,"683,345.00","35,212,767.85","35,212,767.85",Servicios,2829601,US8425871071,New York Stock Exchange Inc.
SCHW,CHARLES SCHWAB CORP,Equity,0.19,45.30,"776,654.00","35,182,426.20","35,182,426.20",Financieros,2779397,US8085131055,New York Stock Exchange Inc.
BLK,BLACKROCK INC,Equity,0.19,433.63,"79,333.00","34,401,168.79","34,401,168.79",Financieros,2494504,US09247X1019,New York Stock Exchange Inc.
EOG,EOG RESOURCES INC,Equity,0.19,89.69,"381,135.00","34,183,998.15","34,183,998.15",Energía,2318024,US26875P1012,New York Stock Exchange Inc.
CCI,CROWN CASTLE INTERNATIONAL REIT CO,Equity,0.18,124.01,"266,917.00","33,100,377.17","33,100,377.17",Bienes Raíces,BTGQCX1,US22822V1017,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.18,180.25,"182,710.00","32,933,477.50","32,933,477.50",Industriales,2758051,US7551115071,New York Stock Exchange Inc.
DE,DEERE,Equity,0.18,157.76,"207,330.00","32,708,380.80","32,708,380.80",Industriales,2261203,US2441991054,New York Stock Exchange Inc.
SPGI,S&P GLOBAL INC,Equity,0.18,201.60,"161,433.00","32,544,892.80","32,544,892.80",Financieros,BYV2325,US78409V1044,New York Stock Exchange Inc.
NSC,NORFOLK SOUTHERN CORP,Equity,0.18,178.99,"180,627.00","32,330,426.73","32,330,426.73",Industriales,2641894,US6558441084,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.17,61.82,"518,402.00","32,047,611.64","32,047,611.64",Productos básicos de consumo,BTN1Y44,US9314271084,NASDAQ
GM,GENERAL MOTORS,Equity,0.17,38.03,"836,321.00","31,805,287.63","31,805,287.63",Consumo discrecional,B665KZ5,US37045V1008,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.17,65.21,"487,325.00","31,778,463.25","31,778,463.25",Energía,2655408,US6745991058,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.17,52.76,"593,724.00","31,324,878.24","31,324,878.24",Financieros,B1Z77F6,US0640581007,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.17,149.80,"208,139.00","31,179,222.20","31,179,222.20",Cuidado de la Salud,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
VRTX,VERTEX PHARMACEUTICALS INC,Equity,0.17,186.11,"165,545.00","30,809,579.95","30,809,579.95",Cuidado de la Salud,2931034,US92532F1003,NASDAQ
NOC,NORTHROP GRUMMAN CORP,Equity,0.17,274.75,"111,066.00","30,515,383.50","30,515,383.50",Industriales,2648806,US6668071029,New York Stock Exchange Inc.
GD,GENERAL DYNAMICS CORP,Equity,0.16,169.59,"179,603.00","30,458,872.77","30,458,872.77",Industriales,2365161,US3695501086,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.16,49.62,"608,632.00","30,200,319.84","30,200,319.84",Servicios,2670519,US30161N1019,New York Stock Exchange Inc.
MMC,MARSH & MCLENNAN INC,Equity,0.16,92.49,"326,019.00","30,153,497.31","30,153,497.31",Financieros,2567741,US5717481023,New York Stock Exchange Inc.
ZTS,ZOETIS INC CLASS A,Equity,0.16,96.20,"311,099.00","29,927,723.80","29,927,723.80",Cuidado de la Salud,B95WG16,US98978V1035,New York Stock Exchange Inc.
PLD,PROLOGIS REIT INC,Equity,0.16,71.78,"410,920.00","29,495,837.60","29,495,837.60",Bienes Raíces,B44WZD7,US74340W1036,New York Stock Exchange Inc.
ILMN,ILLUMINA INC,Equity,0.16,309.20,"94,687.00","29,277,220.40","29,277,220.40",Cuidado de la Salud,2613990,US4523271090,NASDAQ
ITW,ILLINOIS TOOL INC,Equity,0.16,144.90,"200,331.00","29,027,961.90","29,027,961.90",Industriales,2457552,US4523081093,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.16,44.84,"638,444.00","28,627,828.96","28,627,828.96",Financieros,2573209,US59156R1086,New York Stock Exchange Inc.
ECL,ECOLAB INC,Equity,0.15,173.60,"164,786.00","28,606,849.60","28,606,849.60",Materiales,2304227,US2788651006,New York Stock Exchange Inc.
MU,MICRON TECHNOLOGY INC,Equity,0.15,38.41,"744,545.00","28,597,973.45","28,597,973.45",Tecnología de la Información,2588184,US5951121038,NASDAQ
FDX,FEDEX CORP,Equity,0.15,179.08,"156,499.00","28,025,840.92","28,025,840.92",Industriales,2142784,US31428X1063,New York Stock Exchange Inc.
NOW,SERVICENOW INC,Equity,0.15,241.59,"114,839.00","27,743,954.01","27,743,954.01",Tecnología de la Información,B80NXX8,US81762P1021,New York Stock Exchange Inc.
ICE,INTERCONTINENTAL EXCHANGE INC,Equity,0.15,73.89,"373,796.00","27,619,786.44","27,619,786.44",Financieros,BFSSDS9,US45866F1049,New York Stock Exchange Inc.
PGR,PROGRESSIVE CORP,Equity,0.15,72.86,"375,629.00","27,368,328.94","27,368,328.94",Financieros,2705024,US7433151039,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.15,67.48,"404,161.00","27,272,784.28","27,272,784.28",Industriales,2313405,US2910111044,New York Stock Exchange Inc.
PSX,PHILLIPS,Equity,0.14,98.47,"269,859.00","26,573,015.73","26,573,015.73",Energía,B78C4Y8,US7185461040,New York Stock Exchange Inc.
AON,AON PLC CLASS A,Equity,0.14,168.58,"157,594.00","26,567,196.52","26,567,196.52",Financieros,B5BT0K0,GB00B5BT0K07,New York Stock Exchange Inc.
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Equity,0.14,70.93,"374,018.00","26,529,096.74","26,529,096.74",Tecnología de la Información,2257019,US1924461023,NASDAQ
APD,AIR PRODUCTS AND CHEMICALS INC,Equity,0.14,185.21,"142,598.00","26,410,575.58","26,410,575.58",Materiales,2011602,US0091581068,New York Stock Exchange Inc.
KMB,KIMBERLY CLARK CORP,Equity,0.14,118.45,"222,647.00","26,372,537.15","26,372,537.15",Productos básicos de consumo,2491839,US4943681035,New York Stock Exchange Inc.
MPC,MARATHON PETROLEUM CORP,Equity,0.14,59.69,"437,691.00","26,125,775.79","26,125,775.79",Energía,B3K3L40,US56585A1025,New York Stock Exchange Inc.
WM,WASTE MANAGEMENT INC,Equity,0.14,101.16,"257,701.00","26,069,033.16","26,069,033.16",Industriales,2937667,US94106L1098,New York Stock Exchange Inc.
AEP,AMERICAN ELECTRIC POWER INC,Equity,0.14,82.98,"311,319.00","25,833,250.62","25,833,250.62",Servicios,2026242,US0255371017,New York Stock Exchange Inc.
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.14,83.21,"309,353.00","25,741,263.13","25,741,263.13",Financieros,2654461,US14040H1059,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.14,43.75,"585,809.00","25,629,143.75","25,629,143.75",Financieros,2027342,US0268747849,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.14,76.49,"334,469.00","25,583,533.81","25,583,533.81",Consumo discrecional,2259101,US87612E1064,New York Stock Exchange Inc.
ADI,ANALOG DEVICES INC,Equity,0.14,108.25,"235,543.00","25,497,529.75","25,497,529.75",Tecnología de la Información,2032067,US0326541051,NASDAQ
BBT,BB AND T CORP,Equity,0.14,50.13,"506,395.00","25,385,581.35","25,385,581.35",Financieros,2830904,US0549371070,New York Stock Exchange Inc.
TSLA,TESLA INC,Equity,0.14,289.96,"87,487.00","25,367,730.52","25,367,730.52",Consumo discrecional,B616C79,US88160R1014,NASDAQ
PRU,PRUDENTIAL FINANCIAL INC,Equity,0.13,95.27,"259,513.00","24,723,803.51","24,723,803.51",Financieros,2819118,US7443201022,New York Stock Exchange Inc.
AMAT,APPLIED MATERIAL INC,Equity,0.13,38.93,"634,352.00","24,695,323.36","24,695,323.36",Tecnología de la Información,2046552,US0382221051,NASDAQ
AFL,AFLAC INC,Equity,0.13,49.70,"493,692.00","24,536,492.40","24,536,492.40",Financieros,2026361,US0010551028,New York Stock Exchange Inc.
HUM,HUMANA INC,Equity,0.13,279.82,"87,668.00","24,531,259.76","24,531,259.76",Cuidado de la Salud,2445063,US4448591028,New York Stock Exchange Inc.
USD,USD CASH,Cash,0.13,100.00,"24,448,122.00","24,448,122.34","24,448,122.34",Liquidez,--,--,--
KMI,KINDER MORGAN INC,Equity,0.13,19.98,"1,221,114.00","24,397,857.72","24,397,857.72",Energía,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
BAX,BAXTER INTERNATIONAL INC,Equity,0.13,76.51,"317,612.00","24,300,494.12","24,300,494.12",Cuidado de la Salud,2085102,US0718131099,New York Stock Exchange Inc.
EW,EDWARDS LIFESCIENCES CORP,Equity,0.13,178.02,"134,571.00","23,956,329.42","23,956,329.42",Cuidado de la Salud,2567116,US28176E1082,New York Stock Exchange Inc.
VLO,VALERO ENERGY CORP,Equity,0.13,84.94,"275,101.00","23,367,078.94","23,367,078.94",Energía,2041364,US91913Y1001,New York Stock Exchange Inc.
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.13,107.78,"215,112.00","23,184,771.36","23,184,771.36",Tecnología de la Información,2769796,US31620M1062,New York Stock Exchange Inc.
EL,ESTEE LAUDER INC CLASS A,Equity,0.12,159.99,"144,049.00","23,046,399.51","23,046,399.51",Productos básicos de consumo,2320524,US5184391044,New York Stock Exchange Inc.
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.12,1.00,"23,043,791.00","23,043,791.45","23,043,791.45",Liquidez,--,US0669224778,--
HCA,HCA HEALTHCARE INC,Equity,0.12,131.77,"174,761.00","23,028,256.97","23,028,256.97",Cuidado de la Salud,B4MGBG6,US40412C1018,New York Stock Exchange Inc.
EQIX,EQUINIX REIT INC,Equity,0.12,440.48,"52,054.00","22,928,745.92","22,928,745.92",Bienes Raíces,BVLZX12,US29444U7000,NASDAQ
TRV,TRAVELERS COMPANIES INC,Equity,0.12,133.06,"172,295.00","22,925,572.70","22,925,572.70",Financieros,2769503,US89417E1091,New York Stock Exchange Inc.
