14-mar-2019,,,,,,,,,,,,,,,
iShares Edge MSCI Min Vol EAFE ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2011,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 11,101,072,562.87",,,,,,,,,,,,,,
Number of Securities,287.00,,,,,,,,,,,,,,
Share,"154,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
9504,CHUGOKU ELECTRIC POWER INC,Equity,0.28,12.93,"2,414,900.00","31,212,993.20","31,212,993.20",Servicios,6195900,JP3522200009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9001,TOBU RAILWAY LTD,Equity,0.28,28.24,"1,105,100.00","31,208,293.05","31,208,293.05",Industriales,6895169,JP3597800006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AMC,AMCOR LTD,Equity,0.28,10.47,"2,947,352.00","30,860,901.95","30,860,901.95",Materiales,6066608,AU000000AMC4,Asx - All Markets,Australia,USD,AUD,1.42
RDSA,ROYAL DUTCH SHELL PLC,Equity,0.28,31.56,"976,168.00","30,808,260.36","30,808,260.36",Energía,B03MLX2,GB00B03MLX29,London Stock Exchange,Reino Unido,USD,GBP,0.75
AI,AIR LIQUIDE SA,Equity,0.28,127.12,"240,263.00","30,542,016.92","30,542,016.92",Materiales,B1YXBJ7,FR0000120073,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
2670,ABC MART INC,Equity,0.28,58.72,"520,100.00","30,539,348.37","30,539,348.37",Consumo discrecional,6292102,JP3152740001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
BARN,BARRY CALLEBAUT AG,Equity,0.28,"1,789.04","17,006.00","30,424,393.45","30,424,393.45",Productos básicos de consumo,5476929,CH0009002962,SIX Swiss Exchange,Suiza,USD,CHF,1.00
9041,KINTETSU GROUP HOLDINGS LTD,Equity,0.28,45.65,"664,900.00","30,352,577.87","30,352,577.87",Industriales,6492968,JP3260800002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8411,MIZUHO FINANCIAL GROUP INC,Equity,0.27,1.53,"19,723,100.00","30,206,072.41","30,206,072.41",Financieros,6591014,JP3885780001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RI,PERNOD RICARD SA,Equity,0.27,178.05,"166,778.00","29,694,134.94","29,694,134.94",Productos básicos de consumo,4682329,FR0000120693,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
HEN,HENKEL AG,Equity,0.27,94.96,"312,377.00","29,662,632.69","29,662,632.69",Productos básicos de consumo,5002465,DE0006048408,Xetra,Alemania,USD,EUR,0.88
S58,SATS LTD,Equity,0.26,3.77,"7,739,300.00","29,167,212.18","29,167,212.18",Industriales,6243586,SG1I52882764,Singapore Exchange,Singapur,USD,SGD,1.36
IMB,IMPERIAL BRANDS PLC,Equity,0.26,34.15,"833,341.00","28,459,089.32","28,459,089.32",Productos básicos de consumo,0454492,GB0004544929,London Stock Exchange,Reino Unido,USD,GBP,0.75
DXS,DEXUS STAPLED UNITS,Equity,0.25,8.78,"3,201,863.00","28,122,801.62","28,122,801.62",Bienes Raíces,B033YN6,AU000000DXS1,Asx - All Markets,Australia,USD,AUD,1.42
8,PCCW LTD,Equity,0.25,0.60,"47,017,000.00","28,090,590.39","28,090,590.39",Comunicación,6574071,HK0008011667,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Equity,0.25,"75,762.86",362.00,"27,426,153.62","27,426,153.62",Productos básicos de consumo,5962309,CH0010570759,SIX Swiss Exchange,Suiza,USD,CHF,1.00
8227,SHIMAMURA LTD,Equity,0.25,85.75,"319,300.00","27,380,003.58","27,380,003.58",Consumo discrecional,6804035,JP3358200008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4452,KAO CORP,Equity,0.25,76.75,"354,100.00","27,175,558.54","27,175,558.54",Productos básicos de consumo,6483809,JP3205800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CARL B,CARLSBERG AS CL B,Equity,0.24,123.76,"217,420.00","26,907,845.19","26,907,845.19",Productos básicos de consumo,4169219,DK0010181759,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
ADM,ADMIRAL GROUP PLC,Equity,0.24,28.77,"930,138.00","26,760,979.93","26,760,979.93",Financieros,B02J639,GB00B02J6398,London Stock Exchange,Reino Unido,USD,GBP,0.75
BATS,BRITISH AMERICAN TOBACCO PLC,Equity,0.24,39.83,"661,039.00","26,328,572.24","26,328,572.24",Productos básicos de consumo,0287580,GB0002875804,London Stock Exchange,Reino Unido,USD,GBP,0.75
9531,TOKYO GAS LTD,Equity,0.23,27.54,"938,500.00","25,848,232.19","25,848,232.19",Servicios,6895448,JP3573000001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6417,SANKYO LTD,Equity,0.23,36.56,"704,300.00","25,752,465.99","25,752,465.99",Consumo discrecional,6775432,JP3326410002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
WBC,WESTPAC BANKING CORP,Equity,0.23,18.78,"1,367,929.00","25,690,978.79","25,690,978.79",Financieros,6076146,AU000000WBC1,Asx - All Markets,Australia,USD,AUD,1.42
SOON,SONOVA HOLDING AG,Equity,0.23,198.27,"129,159.00","25,608,058.99","25,608,058.99",Cuidado de la Salud,7156036,CH0012549785,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
TLS,TELSTRA CORPORATION LTD,Equity,0.23,2.30,"10,851,645.00","24,977,480.88","24,977,480.88",Comunicación,6087289,AU000000TLS2,Asx - All Markets,Australia,USD,AUD,1.42
2503,KIRIN HOLDINGS LTD,Equity,0.22,22.61,"1,092,500.00","24,696,641.16","24,696,641.16",Productos básicos de consumo,6493745,JP3258000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CCEP,COCA COLA EUROPEAN PARTNERS PLC,Equity,0.22,48.76,"506,357.00","24,689,967.32","24,689,967.32",Productos básicos de consumo,BYQQ3P5,GB00BDCPN049,New York Stock Exchange Inc.,Holanda,USD,USD,1.00
HEIA,HEINEKEN NV,Equity,0.22,103.98,"234,215.00","24,353,392.53","24,353,392.53",Productos básicos de consumo,7792559,NL0000009165,Euronext Amsterdam,Holanda,USD,EUR,0.88
MKS,MARKS AND SPENCER GROUP PLC,Equity,0.22,3.62,"6,623,069.00","23,955,381.61","23,955,381.61",Consumo discrecional,3127489,GB0031274896,London Stock Exchange,Reino Unido,USD,GBP,0.75
4507,SHIONOGI LTD,Equity,0.21,60.03,"391,900.00","23,527,329.93","23,527,329.93",Cuidado de la Salud,6804682,JP3347200002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
FP,TOTAL SA,Equity,0.21,58.16,"403,031.00","23,440,948.97","23,440,948.97",Energía,B15C557,FR0000120271,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
J37,JARDINE STRATEGIC HOLDINGS LTD,Equity,0.21,37.67,"618,400.00","23,295,128.00","23,295,128.00",Industriales,6472960,BMG507641022,Singapore Exchange,Hong Kong,USD,USD,1.00
GMG,GOODMAN GROUP UNITS,Equity,0.21,9.36,"2,448,391.00","22,922,382.53","22,922,382.53",Bienes Raíces,B03FYZ4,AU000000GMG2,Asx - All Markets,Australia,USD,AUD,1.42
CSL,CSL LTD,Equity,0.21,138.52,"165,241.00","22,889,174.98","22,889,174.98",Cuidado de la Salud,6185495,AU000000CSL8,Asx - All Markets,Australia,USD,AUD,1.42
ISS,ISS A S,Equity,0.20,30.80,"726,978.00","22,388,037.17","22,388,037.17",Industriales,BKJ9RT5,DK0060542181,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
SPK,SPARK NEW ZEALAND LTD,Equity,0.20,2.47,"8,960,140.00","22,126,017.39","22,126,017.39",Comunicación,6881436,NZTELE0001S4,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
BT.A,BT GROUP PLC,Equity,0.20,2.94,"7,536,562.00","22,123,901.82","22,123,901.82",Comunicación,3091357,GB0030913577,London Stock Exchange,Reino Unido,USD,GBP,0.75
2388,BOC HONG KONG HOLDINGS LTD,Equity,0.20,4.13,"5,285,500.00","21,815,451.05","21,815,451.05",Financieros,6536112,HK2388011192,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
8028,FAMILYMART UNY HOLDINGS LTD,Equity,0.20,28.06,"773,904.00","21,716,693.88","21,716,693.88",Productos básicos de consumo,6331276,JP3802600001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RB.,RECKITT BENCKISER GROUP PLC,Equity,0.20,83.15,"260,555.00","21,665,559.93","21,665,559.93",Productos básicos de consumo,B24CGK7,GB00B24CGK77,London Stock Exchange,Reino Unido,USD,GBP,0.75
GPT,GPT GROUP STAPLED UNITS,Equity,0.20,4.38,"4,933,050.00","21,629,305.51","21,629,305.51",Bienes Raíces,6365866,AU000000GPT8,Asx - All Markets,Australia,USD,AUD,1.42
1878,DAITO TRUST CONSTRUCTION LTD,Equity,0.20,133.55,"161,300.00","21,541,317.58","21,541,317.58",Bienes Raíces,6250508,JP3486800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4568,DAIICHI SANKYO LTD,Equity,0.19,39.08,"537,900.00","21,021,047.26","21,021,047.26",Cuidado de la Salud,B0J7D91,JP3475350009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CHR,CHR HANSEN HOLDING,Equity,0.19,104.64,"199,644.00","20,891,323.97","20,891,323.97",Materiales,B573M11,DK0060227585,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
MOWI,MOWI,Equity,0.19,24.20,"863,075.00","20,890,418.07","20,890,418.07",Productos básicos de consumo,B02L486,NO0003054108,Oslo Bors Asa,Noruega,USD,NOK,8.58
2802,AJINOMOTO INC,Equity,0.19,15.32,"1,363,300.00","20,879,039.56","20,879,039.56",Productos básicos de consumo,6010906,JP3119600009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
MEL,MERIDIAN ENERGY LTD,Equity,0.19,2.63,"7,929,811.00","20,825,884.21","20,825,884.21",Servicios,BWFD052,NZMELE0002S7,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
JPY,JPY CASH,Cash,0.19,0.90,"2,317,086,118.00","20,740,119.21","20,740,119.21",Liquidez,--,--,--,Japón,USD,JPY,111.72
KGF,KINGFISHER PLC,Equity,0.19,3.17,"6,455,761.00","20,494,697.73","20,494,697.73",Consumo discrecional,3319521,GB0033195214,London Stock Exchange,Reino Unido,USD,GBP,0.75
RMG,ROYAL MAIL PLC,Equity,0.18,3.45,"5,894,930.00","20,335,121.64","20,335,121.64",Industriales,BDVZYZ7,GB00BDVZYZ77,London Stock Exchange,Reino Unido,USD,GBP,0.75
D01,DAIRY FARM INTERNATIONAL HOLDINGS,Equity,0.18,7.40,"2,712,200.00","20,070,280.00","20,070,280.00",Productos básicos de consumo,6180274,BMG2624N1535,Singapore Exchange,Hong Kong,USD,USD,1.00
VCX,VICINITY CENTRES LTD,Equity,0.18,1.79,"11,060,949.00","19,758,245.09","19,758,245.09",Bienes Raíces,BY7QXS7,AU000000VCX7,Asx - All Markets,Australia,USD,AUD,1.42
AGS,AGEAS NV,Equity,0.18,49.57,"394,678.00","19,564,280.22","19,564,280.22",Financieros,B86S2N0,BE0974264930,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
COH,COCHLEAR LTD,Equity,0.18,127.07,"153,466.00","19,501,673.38","19,501,673.38",Cuidado de la Salud,6211798,AU000000COH5,Asx - All Markets,Australia,USD,AUD,1.42
ICA,ICA GRUPPEN,Equity,0.18,38.41,"506,797.00","19,466,872.07","19,466,872.07",Productos básicos de consumo,B0S1651,SE0000652216,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
MGR,MIRVAC GROUP STAPLED UNITS,Equity,0.18,1.86,"10,424,050.00","19,430,137.33","19,430,137.33",Bienes Raíces,6161978,AU000000MGR9,Asx - All Markets,Australia,USD,AUD,1.42
KBC,KBC GROEP,Equity,0.17,69.57,"273,836.00","19,050,193.55","19,050,193.55",Financieros,4497749,BE0003565737,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
NESTE,NESTE,Equity,0.17,107.28,"177,416.00","19,033,136.14","19,033,136.14",Energía,B06YV46,FI0009013296,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
IAG,INSURANCE AUSTRALIA GROUP LTD,Equity,0.17,5.51,"3,320,477.00","18,309,941.96","18,309,941.96",Financieros,6271026,AU000000IAG3,Asx - All Markets,Australia,USD,AUD,1.42
4666,PARK24 LTD,Equity,0.16,22.87,"795,100.00","18,183,677.94","18,183,677.94",Industriales,6667733,JP3780100008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AGL,AGL ENERGY LTD,Equity,0.16,15.38,"1,173,697.00","18,048,841.34","18,048,841.34",Servicios,BSS7GP5,AU000000AGL7,Asx - All Markets,Australia,USD,AUD,1.42
NN,NN GROUP NV,Equity,0.16,43.32,"414,847.00","17,970,692.48","17,970,692.48",Financieros,BNG8PQ9,NL0010773842,Euronext Amsterdam,Holanda,USD,EUR,0.88
GJF,GJENSIDIGE FORSIKRING,Equity,0.16,18.60,"962,964.00","17,910,389.74","17,910,389.74",Financieros,B4PH0C5,NO0010582521,Oslo Bors Asa,Noruega,USD,NOK,8.58
CTX,CALTEX AUSTRALIA LTD,Equity,0.16,19.31,"918,804.00","17,742,534.78","17,742,534.78",Energía,6161503,AU000000CTX1,Asx - All Markets,Australia,USD,AUD,1.42
SVT,SEVERN TRENT PLC,Equity,0.16,26.99,"644,203.00","17,387,719.25","17,387,719.25",Servicios,B1FH8J7,GB00B1FH8J72,London Stock Exchange,Reino Unido,USD,GBP,0.75
HNR1,HANNOVER RUECK,Equity,0.15,146.62,"115,707.00","16,964,886.87","16,964,886.87",Financieros,4511809,DE0008402215,Xetra,Alemania,USD,EUR,0.88
UU.,UNITED UTILITIES GROUP PLC,Equity,0.15,11.33,"1,445,759.00","16,381,026.33","16,381,026.33",Servicios,B39J2M4,GB00B39J2M42,London Stock Exchange,Reino Unido,USD,GBP,0.75
4528,ONO PHARMACEUTICAL LTD,Equity,0.15,20.17,"810,000.00","16,338,480.13","16,338,480.13",Cuidado de la Salud,6660107,JP3197600004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9042,HANKYU HANSHIN HOLDINGS INC,Equity,0.15,36.65,"444,700.00","16,300,093.98","16,300,093.98",Industriales,6408664,JP3774200004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4519,CHUGAI PHARMACEUTICAL LTD,Equity,0.15,68.39,"237,200.00","16,220,981.02","16,220,981.02",Cuidado de la Salud,6196408,JP3519400000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9508,KYUSHU ELECTRIC POWER INC,Equity,0.15,11.83,"1,363,300.00","16,132,139.28","16,132,139.28",Servicios,6499806,JP3246400000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
TEL,TELENOR,Equity,0.15,20.40,"789,180.00","16,099,051.28","16,099,051.28",Comunicación,4732495,NO0010063308,Oslo Bors Asa,Noruega,USD,NOK,8.58
9435,HIKARI TSUSHIN INC,Equity,0.14,188.87,"84,600.00","15,977,980.67","15,977,980.67",Consumo discrecional,6416322,JP3783420007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UN01,UNIPER,Equity,0.14,29.97,"508,372.00","15,235,008.77","15,235,008.77",Servicios,BZ6CZ43,DE000UNSE018,Xetra,Alemania,USD,EUR,0.88
COV,COVIVIO SA,Equity,0.14,106.15,"140,706.00","14,935,837.07","14,935,837.07",Bienes Raíces,7745638,FR0000064578,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
8113,UNICHARM CORP,Equity,0.13,31.71,"463,800.00","14,708,587.54","14,708,587.54",Productos básicos de consumo,6911485,JP3951600000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AUD,AUD CASH,Cash,0.13,70.61,"19,934,156.00","14,074,510.69","14,074,510.69",Liquidez,--,--,--,Australia,USD,AUD,1.42
PNDORA,PANDORA,Equity,0.13,47.72,"294,700.00","14,062,031.36","14,062,031.36",Consumo discrecional,B44XTX8,DK0060252690,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
ANZ,AUSTRALIA AND NEW ZEALAND BANKING,Equity,0.12,18.80,"730,527.00","13,730,292.22","13,730,292.22",Financieros,6065586,AU000000ANZ3,Asx - All Markets,Australia,USD,AUD,1.42
BP.,BP PLC,Equity,0.12,7.30,"1,873,096.00","13,681,695.76","13,681,695.76",Energía,0798059,GB0007980591,London Stock Exchange,Reino Unido,USD,GBP,0.75
REE,RED ELECTRICA SA,Equity,0.12,21.74,"612,811.00","13,325,088.47","13,325,088.47",Servicios,BD6FXN3,ES0173093024,Bolsa De Madrid,España,USD,EUR,0.88
ULVR,UNILEVER PLC,Equity,0.12,55.70,"235,758.00","13,130,687.74","13,130,687.74",Productos básicos de consumo,B10RZP7,GB00B10RZP78,London Stock Exchange,Reino Unido,USD,GBP,0.75
AST,AUSNET SERVICES,Equity,0.12,1.25,"10,459,705.00","13,108,507.62","13,108,507.62",Servicios,BPXR7J0,AU000000AST5,Asx - All Markets,Australia,USD,AUD,1.42
CHF,CHF CASH,Cash,0.12,99.56,"13,058,689.00","13,000,835.62","13,000,835.62",Liquidez,--,--,--,Suiza,USD,CHF,1.00
NAB,NATIONAL AUSTRALIA BANK LTD,Equity,0.12,17.70,"728,806.00","12,900,357.05","12,900,357.05",Financieros,6624608,AU000000NAB4,Asx - All Markets,Australia,USD,AUD,1.42
BRBY,BURBERRY GROUP PLC,Equity,0.11,24.69,"505,254.00","12,476,286.03","12,476,286.03",Consumo discrecional,3174300,GB0031743007,London Stock Exchange,Reino Unido,USD,GBP,0.75
SWED A,SWEDBANK,Equity,0.11,18.91,"652,129.00","12,332,126.31","12,332,126.31",Financieros,4846523,SE0000242455,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
BB,BIC SA,Equity,0.11,91.96,"133,051.00","12,235,650.36","12,235,650.36",Industriales,5298781,FR0000120966,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
F34,WILMAR INTERNATIONAL LTD,Equity,0.11,2.42,"5,039,200.00","12,190,114.32","12,190,114.32",Productos básicos de consumo,B17KC69,SG1T56930848,Singapore Exchange,Singapur,USD,SGD,1.36
NICE,NICE LTD,Equity,0.11,116.75,"104,354.00","12,182,977.18","12,182,977.18",Tecnología de la Información,6647133,IL0002730112,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
GBP,GBP CASH,Cash,0.11,132.83,"9,152,876.00","12,157,764.54","12,157,764.54",Liquidez,--,--,--,Reino Unido,USD,GBP,0.75
AZJ,AURIZON HOLDINGS LTD,Equity,0.11,3.18,"3,804,454.00","12,114,467.71","12,114,467.71",Industriales,B87CVM3,AU000000AZJ1,Asx - All Markets,Australia,USD,AUD,1.42
CRDA,CRODA INTERNATIONAL PLC,Equity,0.11,64.58,"187,245.00","12,092,646.48","12,092,646.48",Materiales,BYZWX76,GB00BYZWX769,London Stock Exchange,Reino Unido,USD,GBP,0.75
GET,GETLINK,Equity,0.10,15.24,"753,907.00","11,492,647.46","11,492,647.46",Industriales,B292JQ9,FR0010533075,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
7309,SHIMANO INC,Equity,0.10,152.70,"74,300.00","11,345,846.76","11,345,846.76",Consumo discrecional,6804820,JP3358000002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CCL,COCA-COLA AMATIL LTD,Equity,0.10,5.95,"1,888,441.00","11,240,003.66","11,240,003.66",Productos básicos de consumo,6123451,AU000000CCL2,Asx - All Markets,Australia,USD,AUD,1.42
4543,TERUMO CORP,Equity,0.10,61.93,"180,700.00","11,191,042.79","11,191,042.79",Cuidado de la Salud,6885074,JP3546800008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RYM,RYMAN HEALTHCARE LTD,Equity,0.10,7.71,"1,418,532.00","10,934,463.12","10,934,463.12",Cuidado de la Salud,6161525,NZRYME0001S4,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
A17U,ASCENDAS REAL ESTATE INVESTMENT TR,Equity,0.10,2.09,"5,190,800.00","10,872,388.82","10,872,388.82",Bienes Raíces,6563875,SG1M77906915,Singapore Exchange,Singapur,USD,SGD,1.36
9602,TOHO (TOKYO) LTD,Equity,0.10,37.28,"291,600.00","10,871,052.63","10,871,052.63",Comunicación,6895200,JP3598600009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
7453,RYOHIN KEIKAKU LTD,Equity,0.10,237.47,"45,700.00","10,852,318.30","10,852,318.30",Consumo discrecional,6758455,JP3976300008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
BXB,BRAMBLES LTD,Equity,0.10,8.38,"1,290,705.00","10,817,157.89","10,817,157.89",Industriales,B1FJ0C0,AU000000BXB1,Asx - All Markets,Australia,USD,AUD,1.42
HM B,HENNES & MAURITZ,Equity,0.09,15.36,"673,837.00","10,347,469.59","10,347,469.59",Consumo discrecional,5687431,SE0000106270,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
A5G,AIB GROUP,Equity,0.09,4.57,"2,239,705.00","10,228,773.05","10,228,773.05",Financieros,BF0L353,IE00BF0L3536,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
9364,KAMIGUMI LTD,Equity,0.09,22.70,"444,700.00","10,094,514.86","10,094,514.86",Industriales,6482668,JP3219000001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SCR,SCOR,Equity,0.09,44.48,"226,371.00","10,069,708.16","10,069,708.16",Financieros,B1LB9P6,FR0010411983,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
PSON,PEARSON PLC,Equity,0.09,10.99,"912,663.00","10,030,489.64","10,030,489.64",Comunicación,0677608,GB0006776081,London Stock Exchange,Reino Unido,USD,GBP,0.75
FPH,FISHER AND PAYKEL HEALTHCARE CORPO,Equity,0.09,10.22,"981,058.00","10,025,046.15","10,025,046.15",Cuidado de la Salud,6340250,NZFAPE0001S2,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
NXPI,NXP SEMICONDUCTORS NV,Equity,0.09,92.85,"106,286.00","9,868,655.10","9,868,655.10",Tecnología de la Información,B505PN7,NL0009538784,NASDAQ,Holanda,USD,USD,1.00
ORK,ORKLA,Equity,0.09,7.98,"1,212,352.00","9,669,429.07","9,669,429.07",Productos básicos de consumo,B1VQF42,NO0003733800,Oslo Bors Asa,Noruega,USD,NOK,8.58
JHX,JAMES HARDIE INDUSTRIES CDI PLC,Equity,0.09,12.67,"751,016.00","9,518,074.50","9,518,074.50",Materiales,B60QWJ2,AU000000JHX1,Asx - All Markets,Australia,USD,AUD,1.42
SRG,SNAM,Equity,0.09,4.95,"1,906,784.00","9,441,195.00","9,441,195.00",Energía,7251470,IT0003153415,Borsa Italiana,Italia,USD,EUR,0.88
EUR,EUR CASH,Cash,0.08,113.05,"8,281,766.00","9,362,122.39","9,362,122.39",Liquidez,--,--,--,Unión Europea,USD,EUR,0.88
H78,HONGKONG LAND HOLDINGS LTD,Equity,0.08,7.42,"1,236,800.00","9,177,056.00","9,177,056.00",Bienes Raíces,6434915,BMG4587L1090,Singapore Exchange,Hong Kong,USD,USD,1.00
LUN,H LUNDBECK,Equity,0.08,44.97,"201,918.00","9,081,186.73","9,081,186.73",Cuidado de la Salud,7085259,DK0010287234,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
SCHN,SCHINDLER HOLDING AG,Equity,0.08,207.68,"43,595.00","9,053,628.35","9,053,628.35",Industriales,B11WWH2,CH0024638212,SIX Swiss Exchange,Suiza,USD,CHF,1.00
5463,MARUICHI STEEL TUBE LTD,Equity,0.08,28.91,"311,100.00","8,994,387.76","8,994,387.76",Materiales,6569505,JP3871200006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
DSY,DASSAULT SYSTEMES,Equity,0.08,147.86,"59,685.00","8,825,194.80","8,825,194.80",Tecnología de la Información,5330047,FR0000130650,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
IGY,INNOGY,Equity,0.08,45.53,"193,578.00","8,814,482.47","8,814,482.47",Servicios,BDCFZS6,DE000A2AADD2,Xetra,Alemania,USD,EUR,0.88
MPL,MEDIBANK PRIVATE LTD,Equity,0.08,1.94,"4,538,225.00","8,811,587.84","8,811,587.84",Financieros,BRTNNQ5,AU000000MPL3,Asx - All Markets,Australia,USD,AUD,1.42
SYD,SYDNEY AIRPORT STAPLED UNITS LTD,Equity,0.08,5.17,"1,677,474.00","8,669,665.39","8,669,665.39",Industriales,B70DWB2,AU000000SYD9,Asx - All Markets,Australia,USD,AUD,1.42
BNZL,BUNZL,Equity,0.08,32.50,"265,201.00","8,619,960.97","8,619,960.97",Industriales,B0744B3,GB00B0744B38,London Stock Exchange,Reino Unido,USD,GBP,0.75
3402,TORAY INDUSTRIES INC,Equity,0.07,6.49,"1,253,200.00","8,138,172.22","8,138,172.22",Materiales,6897143,JP3621000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
BKG,BERKELEY GROUP HOLDINGS (THE) PLC,Equity,0.07,51.90,"155,945.00","8,093,027.92","8,093,027.92",Consumo discrecional,B02L3W3,GB00B02L3W35,London Stock Exchange,Reino Unido,USD,GBP,0.75
4768,OTSUKA CORP,Equity,0.07,36.30,"218,000.00","7,912,549.23","7,912,549.23",Tecnología de la Información,6267058,JP3188200004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SAP,SAP,Equity,0.07,109.65,"69,753.00","7,648,671.05","7,648,671.05",Tecnología de la Información,4846288,DE0007164600,Xetra,Alemania,USD,EUR,0.88
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Equity,0.07,5.32,"1,424,940.00","7,581,778.00","7,581,778.00",Industriales,BKX3XG2,NZAIAE0002S6,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
9783,BENESSE HOLDINGS INC,Equity,0.07,25.57,"291,600.00","7,457,046.19","7,457,046.19",Consumo discrecional,6121927,JP3835620000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
TW.,TAYLOR WIMPEY PLC,Equity,0.07,2.42,"3,027,683.00","7,325,474.33","7,325,474.33",Consumo discrecional,0878230,GB0008782301,London Stock Exchange,Reino Unido,USD,GBP,0.75
3391,TSURUHA HOLDINGS INC,Equity,0.07,85.39,"85,600.00","7,309,559.61","7,309,559.61",Productos básicos de consumo,B0MKZN5,JP3536150000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
TRN,TERNA RETE ELETTRICA NAZIONALE,Equity,0.07,6.22,"1,172,963.00","7,295,520.08","7,295,520.08",Servicios,B01BN57,IT0003242622,Borsa Italiana,Italia,USD,EUR,0.88
SGP,STOCKLAND STAPLED UNITS LTD,Equity,0.07,2.63,"2,727,329.00","7,182,602.29","7,182,602.29",Bienes Raíces,6850856,AU000000SGP0,Asx - All Markets,Australia,USD,AUD,1.42
EXPN,EXPERIAN PLC,Equity,0.06,26.71,"267,795.00","7,153,370.30","7,153,370.30",Industriales,B19NLV4,GB00B19NLV48,London Stock Exchange,Reino Unido,USD,GBP,0.75
2212,YAMAZAKI BAKING LTD,Equity,0.06,16.08,"444,700.00","7,148,954.53","7,148,954.53",Productos básicos de consumo,6985509,JP3935600001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
